CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
643,France,Female,51,2,105229.53,1,1,0,34967.75,1
644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
594,France,Female,56,7,0.0,1,1,0,26215.85,1
820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0
719,Spain,Male,39,5,0.0,2,1,0,145759.7,0
638,France,Male,46,9,139859.54,1,1,0,38967.29,0
713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0
645,France,Male,45,6,155417.61,1,0,1,3449.22,0
744,France,Male,31,9,120718.28,1,1,1,58961.49,0
708,France,Female,34,4,0.0,1,1,1,62868.33,0
792,Spain,Female,40,7,0.0,1,1,0,141652.2,0
628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
820,France,Female,29,3,82344.84,1,0,1,115985.38,0
850,France,Female,33,3,0.0,2,1,1,11159.19,0
506,France,Male,37,5,0.0,2,1,1,127543.81,0
627,France,Male,32,10,0.0,2,1,0,103287.62,0
766,France,Female,45,6,0.0,2,0,0,147184.74,0
689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1
635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0
629,France,Female,39,10,0.0,2,1,1,43174.49,1
589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
678,France,Male,54,7,128914.97,1,0,0,191746.23,1
652,France,Female,34,6,97435.85,2,1,1,104331.76,0
553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0
542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0
593,France,Male,31,9,0.0,2,0,1,20492.16,0
721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1
850,France,Female,38,1,106871.81,2,1,0,29333.01,0
799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
719,France,Male,32,9,146605.27,1,1,1,77119.45,0
528,France,Male,31,6,102016.72,2,0,0,80181.12,0
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0
757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
602,Germany,Male,38,2,71667.97,2,0,0,137111.89,0
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
619,Spain,Female,38,6,0.0,2,1,1,117616.29,0
549,France,Male,50,9,94748.76,2,0,1,13608.18,0
612,France,Male,32,3,121394.42,1,1,0,164081.42,0
850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1
698,France,Female,57,9,111359.55,2,1,0,105715.01,0
809,Spain,Male,80,8,0.0,2,0,1,34164.05,0
529,France,Male,30,2,116295.29,1,1,0,75285.47,0
647,France,Female,29,0,98263.46,2,1,0,164717.95,0
656,France,Male,63,8,0.0,2,0,1,57014.43,0
597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
770,France,Male,36,2,89800.14,1,1,1,105922.69,0
477,Spain,Male,31,9,0.0,2,0,1,184061.17,0
705,France,Female,35,5,0.0,1,1,0,133991.11,1
847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0
592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
574,Germany,Male,35,5,163856.76,1,1,1,15118.2,0
711,France,Female,25,7,0.0,3,1,1,9679.28,0
637,France,Female,36,9,166939.88,1,1,1,72504.76,0
681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
707,France,Female,49,10,0.0,1,1,0,82967.97,1
746,France,Male,36,7,142400.77,1,1,1,193438.69,0
684,France,Female,27,9,122550.05,2,0,1,137835.82,0
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
815,Spain,Female,39,6,0.0,1,1,1,85167.88,0
644,France,Female,40,9,137285.26,4,1,0,77063.63,1
553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0
522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0
617,France,Male,74,10,0.0,2,1,1,53949.98,0
718,France,Male,33,7,102874.28,1,0,0,117841.06,0
683,Germany,Male,35,5,144961.97,1,0,1,26796.73,0
653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0
696,France,Female,31,8,0.0,2,0,0,191074.11,0
754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0
766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
630,France,Female,28,1,0.0,2,1,1,133267.78,0
716,France,Male,41,9,0.0,1,1,1,113267.48,0
627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0
482,France,Male,38,4,124976.19,1,1,0,35848.12,0
717,France,Male,40,0,98241.04,1,1,0,110887.14,0
710,Spain,Male,22,8,0.0,2,0,0,99645.04,0
779,France,Female,26,0,0.0,2,0,1,111906.0,0
661,France,Male,41,5,0.0,1,0,1,88279.6,0
606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
725,France,Female,44,10,0.0,1,0,1,93777.61,0
602,France,Male,49,0,191808.73,1,0,0,97640.2,0
653,Spain,Female,36,3,0.0,2,0,0,110525.6,0
704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
585,France,Female,33,4,152805.05,1,1,0,63239.65,0
632,France,Male,42,4,126115.6,1,1,0,100998.5,0
499,France,Female,28,4,141792.61,1,1,1,22001.91,0
611,France,Male,40,1,0.0,2,1,1,102547.56,0
475,France,Female,57,1,0.0,2,1,0,89248.99,0
744,France,Female,44,3,0.0,2,1,1,189016.14,0
693,Spain,Female,57,9,0.0,2,1,1,135502.77,0
510,France,Male,32,9,103324.78,1,1,1,46127.7,0
766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0
586,Germany,Female,47,5,157099.47,2,1,1,65481.86,0
716,France,Female,22,8,0.0,2,1,1,92606.98,0
569,France,Male,28,7,0.0,2,1,0,73977.23,0
670,France,Male,68,4,0.0,2,1,1,11426.7,0
598,France,Female,64,9,0.0,1,0,1,13181.37,1
705,France,Female,24,7,100169.51,1,1,0,121408.55,0
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1
668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
712,Germany,Male,37,7,93978.96,2,1,0,60651.77,0
767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
523,France,Female,73,7,0.0,2,0,0,130883.9,1
607,Spain,Female,32,7,0.0,3,0,1,10674.62,0
670,France,Male,33,1,0.0,2,1,1,86413.11,0
508,France,Male,49,7,122451.46,2,1,1,75808.1,0
646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0
773,Spain,Female,41,5,0.0,1,1,0,28266.9,1
683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0
758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
561,France,Female,35,5,0.0,2,1,0,59981.62,0
642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
602,France,Female,72,3,0.0,2,1,1,171260.66,0
635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
586,Spain,Female,57,3,0.0,2,0,1,6057.81,0
537,Spain,Female,38,1,0.0,2,0,1,41233.97,0
724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0
598,France,Male,38,0,125487.89,1,0,0,158111.71,0
779,Spain,Female,34,5,0.0,2,0,1,111676.63,0
542,France,Male,38,8,65942.26,1,1,1,68093.23,1
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
584,Germany,Female,41,3,88594.93,1,1,0,178997.89,0
603,France,Male,46,2,0.0,2,1,1,59563.49,0
782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
733,Spain,Female,38,5,0.0,2,1,1,1271.51,0
637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0
838,France,Female,34,8,0.0,2,1,0,27472.07,0
