CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
623,Germany,Male,33,8,96759.42,1,1,1,174777.98,0
531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1
758,France,Male,35,7,0.0,2,1,0,77951.84,0
691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
741,France,Male,37,9,105261.76,2,1,1,149503.54,0
850,France,Male,28,8,67639.56,2,1,1,194245.29,0
446,France,Male,32,8,0.0,2,0,0,133292.94,0
561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0
757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0
554,France,Female,44,6,92436.86,1,1,0,126033.9,0
522,France,Female,34,3,0.0,2,1,1,3894.34,0
667,France,Male,42,9,0.0,2,0,1,58137.42,0
670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
760,Spain,Female,32,2,0.0,1,1,1,114565.35,0
718,Spain,Male,28,6,0.0,2,1,0,146875.86,0
640,France,Male,38,9,0.0,2,1,0,88827.67,0
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
655,France,Female,20,7,134397.61,1,0,0,28029.54,0
618,France,Male,37,2,168178.21,2,0,1,101273.23,0
557,France,Male,36,3,0.0,1,0,1,144078.02,0
476,France,Female,32,6,111871.93,1,0,0,112132.86,0
502,France,Male,33,7,0.0,2,0,1,4082.52,0
841,France,Female,52,5,0.0,1,0,0,183239.71,1
752,Spain,Female,35,2,0.0,1,1,0,44335.54,1
609,France,Male,40,6,0.0,2,1,1,97416.34,0
733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
792,France,Male,30,8,0.0,2,1,0,199644.2,0
480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1
529,Spain,Female,44,1,0.0,2,0,0,14161.3,0
778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
731,France,Male,19,6,0.0,2,1,1,151581.79,0
535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0
504,Spain,Male,44,4,113522.64,1,1,1,12405.2,0
678,France,Female,43,7,178074.33,1,0,0,110405.9,0
639,France,Male,35,8,0.0,2,1,0,170483.9,0
700,France,Female,82,2,0.0,2,0,1,182055.36,0
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0
770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1
664,Germany,Male,39,7,60263.23,1,1,0,170835.32,0
766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0
654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0
646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
726,Spain,Male,36,2,0.0,1,1,0,195192.4,0
636,Germany,Male,49,6,113599.74,2,1,0,158887.09,1
672,France,Female,50,1,0.0,1,1,0,12106.82,1
653,France,Female,42,1,0.0,2,1,1,5768.32,0
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0
580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0
580,France,Male,50,0,125647.36,1,1,0,57541.08,1
842,France,Male,29,8,0.0,2,1,1,123437.05,0
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0
586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0
523,France,Male,45,5,0.0,2,1,1,121428.2,0
732,France,Male,79,10,61811.23,1,1,1,104222.8,0
539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0
582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
521,Spain,Female,22,10,0.0,1,1,1,101311.95,0
716,France,Female,44,6,155114.9,1,0,0,133871.83,0
663,France,Female,39,8,0.0,2,1,1,101168.9,0
587,Spain,Male,48,1,0.0,2,1,1,8908.0,0
685,Spain,Female,42,2,0.0,2,0,0,199992.48,0
535,France,Female,29,5,0.0,2,0,1,52709.55,0
684,France,Female,43,7,0.0,2,1,0,131093.99,0
574,Spain,Male,36,3,0.0,2,1,1,8559.66,0
651,France,Female,39,6,0.0,1,1,0,24176.44,0
675,France,Male,32,1,0.0,3,1,0,85901.09,0
727,Spain,Male,71,8,0.0,1,1,1,198446.91,1
850,Spain,Male,22,3,0.0,1,1,1,144385.54,0
590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
584,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0
516,France,Female,37,8,113143.12,1,0,0,3363.36,0
457,France,Male,40,10,134320.23,2,1,0,150757.35,0
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0
628,Spain,Male,42,7,0.0,2,0,1,172967.87,0
811,Spain,Male,39,7,0.0,2,1,1,177519.39,0
671,France,Female,42,6,0.0,2,1,0,197202.48,0
747,France,Male,27,10,0.0,2,0,0,13007.89,0
786,France,Male,32,9,0.0,2,1,0,133112.41,0
687,France,Male,38,9,122570.87,1,1,1,35608.88,0
700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
677,France,Male,38,4,0.0,2,1,0,187800.63,0
844,France,Female,41,10,76319.64,1,1,1,141175.18,1
627,France,Female,32,1,0.0,1,1,0,106851.7,0
537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0
512,France,Male,36,0,129804.17,1,1,0,53020.9,0
750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
771,Spain,Male,18,1,0.0,2,0,0,41542.95,0
734,France,Male,43,7,107805.67,1,0,0,182505.68,0
521,France,Male,38,5,110641.18,1,0,1,136507.69,1
593,France,Male,32,6,99162.29,1,1,0,128384.11,0
710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0
607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1
840,France,Female,39,1,94968.97,1,1,0,84487.62,0
431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0
529,France,Male,46,8,0.0,1,0,0,126511.94,1
784,France,Male,38,5,136712.91,1,0,1,169920.92,0
531,France,Male,31,3,96288.26,1,1,0,56794.73,0
525,France,Male,33,1,112833.35,1,0,1,175178.56,0
850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0
831,France,Female,32,2,146033.62,1,1,0,191260.74,0
581,Germany,Female,34,1,101633.04,1,1,0,110431.51,0
718,Spain,Male,32,8,0.0,2,1,1,41399.33,0
850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
498,France,Male,33,1,198113.86,1,1,0,69664.35,0
719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
603,France,Male,30,8,0.0,2,1,1,47536.46,0
682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
560,France,Male,24,1,116084.32,1,1,0,89734.7,0
803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0
720,France,Male,44,3,86102.27,1,1,0,180134.88,1
703,France,Male,43,8,0.0,2,1,0,9704.66,0
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
558,France,Female,41,6,0.0,1,1,1,143585.29,1
638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1
714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0
802,France,Male,33,8,0.0,2,1,0,143706.18,0
619,France,Female,38,3,0.0,2,0,1,116467.35,0
633,France,Male,59,5,0.0,1,1,1,137273.97,0
622,France,Male,32,5,179305.09,1,1,1,149043.78,0
657,France,Male,38,7,0.0,2,1,0,185827.74,0
588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0
471,France,Female,27,4,0.0,2,1,0,122642.09,0
534,France,Female,53,7,0.0,2,1,1,80619.17,0
785,France,Female,34,9,70302.48,1,1,1,68600.36,0
534,France,Female,49,7,0.0,1,1,0,13566.48,1
703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
843,France,Female,38,8,134887.53,1,1,1,10804.04,0
496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
583,France,Male,51,6,125268.03,2,1,0,165082.25,0
801,France,Female,32,4,75170.54,1,1,1,37898.5,0
829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0
850,France,Female,39,2,0.0,2,1,0,179451.42,0
663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0
666,France,Female,59,5,0.0,2,1,1,185123.09,0
580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
799,Spain,Male,35,7,0.0,2,0,1,140780.8,0
604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
671,France,Female,31,6,0.0,2,1,1,15846.42,0
757,Germany,Male,36,1,65349.71,1,0,0,64539.64,0
658,France,Female,38,6,102895.1,1,0,0,155665.76,0
661,France,Female,31,7,144162.3,2,1,1,14490.79,0
550,France,Male,37,3,0.0,1,1,1,179670.31,0
698,France,Male,36,6,0.0,2,0,1,19231.98,0
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
835,France,Male,32,8,124993.29,2,1,1,27548.06,0
614,France,Female,35,1,0.0,2,1,1,3342.62,0
686,France,Female,41,7,152105.57,2,0,1,132374.41,0
570,France,Male,23,2,0.0,1,0,0,198830.98,0
637,France,Female,33,9,113913.53,1,0,1,65316.5,0
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
661,France,Male,35,5,0.0,1,1,0,155394.52,0
644,France,Male,37,2,186347.97,2,1,0,92809.73,0
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
760,France,Male,39,6,178585.46,1,1,0,67131.3,1
788,Spain,Female,70,1,0.0,2,1,1,41610.62,0
560,France,Female,66,9,0.0,1,1,1,15928.49,0
654,France,Male,37,6,83568.55,1,1,0,47046.72,0
680,France,Male,31,10,113292.17,1,1,1,122639.73,0
601,Spain,Female,41,3,0.0,2,1,0,54342.83,0
771,France,Male,32,5,62321.62,1,1,1,40920.59,0
829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0
784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0
589,France,Female,46,10,107238.85,2,1,0,37024.28,0
719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0
658,France,Female,29,8,0.0,2,0,1,130461.09,0
729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1
721,France,Male,46,1,115764.32,2,0,0,102950.79,0
615,France,Male,39,4,133707.09,1,1,1,108152.75,0
579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0
628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0
580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0
692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0
532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0
705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
735,France,Male,43,9,127806.91,1,1,1,73069.59,0
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
697,France,Male,27,8,141223.68,2,1,0,90591.15,0
513,France,Male,30,5,0.0,2,1,0,162523.66,0
602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0
700,France,Female,30,9,0.0,1,1,1,174971.64,0
847,Spain,Male,31,5,0.0,2,1,1,76326.67,0
553,France,Male,37,2,0.0,2,1,0,33877.29,0
543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
627,France,Male,33,5,0.0,2,1,1,103737.82,0
686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1
698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0
737,France,Male,43,0,80090.93,1,1,0,39920.0,1
542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1
756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0
736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0
686,Germany,Male,39,3,129626.19,2,1,1,103220.56,0
648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
672,Germany,Male,40,10,102980.44,1,1,0,1285.81,1
555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0
646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0
662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
669,France,Female,41,0,150219.41,2,0,0,107839.03,0
640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
677,Spain,Female,34,4,0.0,2,1,1,6175.53,0
595,Spain,Female,43,5,0.0,2,0,0,105149.8,0
586,France,Female,38,6,0.0,2,1,1,37935.83,0
659,Germany,Male,29,9,82916.48,1,1,1,84133.48,0
681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
612,Spain,Female,26,4,0.0,2,1,1,179780.74,0
850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
652,Spain,Male,58,6,0.0,2,0,1,170025.43,0
663,France,Male,34,10,0.0,1,1,1,114083.73,0
747,France,Male,61,7,155973.13,1,0,1,147554.26,0
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0
544,France,Male,64,9,113829.45,1,1,1,124341.49,0
625,France,Male,43,4,122351.29,1,1,0,71216.6,0
718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
767,France,Female,34,8,0.0,2,1,0,94767.77,0
686,France,Female,41,10,0.0,1,1,1,144272.71,1
452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0
650,France,Male,37,5,106967.18,1,0,0,24495.03,0
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
790,Spain,Male,32,3,0.0,1,1,0,91044.47,0
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
834,France,Female,49,8,160602.25,2,1,0,129273.94,0
850,France,Male,32,4,0.0,1,1,1,180622.02,0
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0
592,France,Male,37,3,96651.03,1,1,1,3232.82,0
493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0
625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0
734,France,Male,34,6,133598.4,1,1,1,13107.24,0
739,France,Female,27,6,0.0,1,1,1,57572.38,0
715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0
735,France,Male,55,6,134140.68,1,1,0,2267.88,0
587,France,Male,33,5,100116.82,1,1,0,34215.58,0
598,France,Male,28,8,129991.76,2,0,1,46041.08,0
752,France,Male,38,0,145974.79,2,1,1,137694.23,0
561,France,Male,33,6,0.0,2,0,0,173680.39,0
684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
838,France,Male,31,2,0.0,2,1,0,8222.96,0
699,France,Female,39,1,0.0,2,0,0,93826.63,0
650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0
653,France,Female,27,9,0.0,2,1,0,96429.29,0
490,Spain,Male,31,3,145260.23,1,0,1,114066.77,0
656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0
503,France,Male,42,8,104430.08,1,1,1,147557.71,0
547,France,Male,43,1,92350.36,1,0,1,80262.91,0
713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
648,France,Male,32,0,0.0,1,0,1,117323.31,0
544,France,Female,33,6,0.0,2,1,1,124113.04,0
653,France,Male,51,3,0.0,1,1,0,170426.65,1
700,Spain,Female,43,0,0.0,2,1,0,59475.35,0
642,France,Male,72,1,160541.0,2,1,1,142223.94,0
468,Spain,Male,28,3,0.0,2,1,0,170661.02,0
728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
768,France,Male,30,6,0.0,2,1,1,199454.37,0
541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0
497,France,Male,47,6,0.0,1,1,1,90055.08,0
650,Spain,Male,71,0,0.0,1,1,1,175380.77,0
573,France,Female,27,4,0.0,2,1,1,157549.6,0
735,France,Male,73,9,0.0,1,1,1,114283.33,0
650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0
605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0
431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1
667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0
602,Spain,Male,34,8,98382.72,1,1,0,39542.0,0
655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
683,France,Male,47,1,0.0,2,1,0,148989.15,0
654,Spain,Female,36,2,0.0,2,1,1,146652.11,0
601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0
590,France,Female,60,6,147751.75,1,1,0,88206.04,1
850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0
535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0
656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
597,France,Male,41,4,153198.23,1,1,1,92090.36,0
812,France,Male,32,5,133050.97,2,1,0,89385.92,0
450,Spain,Female,34,2,0.0,2,1,0,175480.93,0
659,France,Male,67,4,145981.87,1,1,1,131043.2,0
605,France,Female,64,2,129555.7,1,1,1,13601.79,0
592,France,Male,27,3,0.0,2,1,1,19645.65,0
496,France,Male,31,5,0.0,2,1,0,93713.13,0
437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0
647,France,Male,35,4,123761.68,1,1,0,83910.4,0
712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0
633,France,Female,29,7,169988.35,1,1,0,4272.0,0
658,France,Male,31,5,100082.14,1,0,1,49809.88,0
816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0
523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
667,France,Female,37,9,71786.9,2,1,1,67734.79,0
558,France,Male,40,6,0.0,2,1,0,173844.89,0
850,France,Male,37,4,126872.6,1,1,0,197266.58,0
765,France,Male,34,9,91835.16,1,0,0,138280.17,0
718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0
758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0
660,France,Male,35,7,0.0,2,1,0,13218.6,0
698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
631,France,Male,51,8,100654.8,1,1,0,171587.9,0
613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
674,France,Male,37,3,0.0,1,1,0,158049.9,0
701,France,Female,43,2,160416.56,1,0,1,37266.43,0
518,France,Female,45,9,105525.65,2,1,1,73418.29,0
771,Spain,Female,56,2,0.0,1,1,1,25222.6,1
811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1
681,France,Male,23,7,157761.56,1,0,0,147759.84,0
592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1
609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
615,Spain,Male,61,9,0.0,2,1,0,150227.85,1
654,France,Female,29,4,96974.97,1,0,1,141404.07,0
693,Germany,Male,46,2,104763.41,1,1,1,62368.33,0
517,France,Male,41,2,0.0,2,0,1,75937.47,0
587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1
727,France,Male,28,5,0.0,2,0,1,19653.08,0
579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0
681,France,Male,46,0,105969.42,1,1,0,5771.56,0
474,France,Female,30,9,0.0,2,0,0,63158.22,0
599,Spain,Male,42,6,0.0,2,1,0,113868.4,0
567,Spain,Male,44,9,0.0,2,1,0,87677.15,0
694,France,Male,39,5,77652.4,1,1,1,25407.59,0
660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
526,France,Male,30,9,0.0,2,0,0,100995.68,0
559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1
813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0
411,France,Male,29,0,59697.17,2,1,1,53483.21,0
850,France,Female,26,4,62610.96,2,0,1,179365.1,0
638,France,Male,34,6,114543.27,1,1,1,97755.29,0
757,France,Male,28,3,75381.15,1,1,1,199727.72,0
587,France,Female,36,1,134997.49,2,1,0,44688.08,0
591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
528,France,Male,34,1,125566.9,1,1,1,176763.27,0
709,France,Male,38,5,0.0,2,1,1,81452.29,0
687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
552,Spain,Male,42,4,0.0,2,0,0,195692.3,0
750,France,Male,36,7,136492.92,3,1,1,26500.29,1
652,France,Male,38,6,0.0,2,1,1,145700.22,0
600,France,Male,35,4,143744.77,2,1,0,104076.51,0
696,France,Male,27,4,87637.26,2,0,0,196111.35,0
525,France,Male,36,2,114628.4,1,0,1,168290.06,0
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
598,Spain,Female,39,5,0.0,2,1,1,83103.46,0
530,France,Male,52,1,106723.28,1,0,0,109960.4,1
701,France,Female,42,6,86167.82,1,1,0,153342.38,0
826,France,Female,30,5,0.0,2,0,1,157397.57,0
684,France,Male,33,4,140700.61,1,1,0,103557.93,0
597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0
610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
830,Spain,Male,40,4,0.0,2,0,1,81622.52,0
555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
635,Spain,Male,31,1,0.0,2,1,0,135382.23,0
572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
682,France,Male,28,10,200724.96,1,0,1,82872.64,1
850,France,Male,39,6,96863.13,1,1,1,121681.19,0
809,France,Male,24,7,109558.36,1,1,0,183515.13,0
618,Spain,Male,33,4,0.0,2,1,1,77550.18,0
668,France,Female,53,10,110240.04,1,0,0,183980.56,1
687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
743,France,Male,36,4,0.0,2,1,1,190911.02,0
712,France,Male,35,7,124616.23,1,1,1,69320.97,0
659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0
553,France,Male,42,1,0.0,2,0,0,23822.04,0
660,Spain,Male,33,4,0.0,1,1,0,29664.45,0
850,France,Female,43,3,0.0,2,0,0,2465.8,0
561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0
655,France,Female,34,3,0.0,2,1,0,159638.77,0
749,France,Female,27,9,0.0,2,1,0,132734.87,0
540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1
497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0
530,Spain,Female,36,2,0.0,2,1,1,14721.8,0
539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0
767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0
689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0
603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0
721,France,Male,42,4,102936.72,1,0,0,1187.88,0
573,France,Male,35,9,0.0,2,1,0,11743.89,0
716,France,Female,29,6,0.0,2,1,1,98998.61,0
790,France,Female,41,2,126619.27,1,1,0,198224.38,0
701,France,Male,44,7,0.0,2,1,0,23425.78,0
711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0
724,Germany,Male,33,5,103564.83,2,1,0,121085.72,0
695,France,Male,45,9,43134.65,1,0,1,77330.35,0
