age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
29,338270,9,0,0,40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
26,208994,10,0,0,12,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
33,69251,11,0,0,40,Private,Assoc-voc,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,Philippines,<=50K
47,199058,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
49,280525,10,0,0,45,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
61,35649,10,0,0,6,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
48,353012,9,0,1902,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
27,178688,11,0,0,40,Private,Assoc-voc,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
36,437909,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
27,147340,10,0,0,40,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
32,229566,11,0,0,60,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States,>50K
35,242094,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Black,Male,United-States,<=50K
65,350498,13,10605,0,20,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
56,466498,11,0,0,60,State-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
41,219155,15,0,0,50,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,India,>50K
33,133503,9,7688,0,48,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
45,204205,4,0,0,48,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
52,415037,10,0,0,65,Self-emp-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
40,362482,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
25,255647,9,0,0,25,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,Mexico,<=50K
30,369027,9,0,0,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
38,243484,13,0,0,28,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
38,461337,9,0,0,33,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
40,270324,11,0,0,30,State-gov,Assoc-voc,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
28,191027,9,0,0,40,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
26,39092,10,4064,0,50,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
54,22743,10,15024,0,60,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
50,185846,9,0,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
36,184456,15,27828,0,50,Private,Prof-school,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
31,208657,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
33,143851,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
55,296991,15,15024,0,40,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
33,201988,14,0,0,45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
20,124751,10,0,0,24,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
49,151584,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
42,222978,16,0,0,45,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
19,140242,10,0,0,20,MISSING,Some-college,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
23,122272,10,0,0,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
21,262062,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
28,60374,9,0,0,35,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,<=50K
27,56658,9,0,0,8,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
38,223004,10,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
37,147638,13,0,0,36,Private,Bachelors,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
28,156300,14,0,0,45,Private,Masters,Never-married,Exec-managerial,Not-in-family,Black,Female,United-States,<=50K
65,240857,13,0,2377,40,MISSING,Bachelors,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
17,28031,5,0,0,16,Private,9th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
19,272800,8,0,0,25,Private,12th,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
62,138253,14,4650,0,40,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
43,216070,14,0,0,50,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,United-States,>50K
50,22211,14,7688,0,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
61,93997,4,0,0,40,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Italy,<=50K
76,125784,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
39,141802,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
41,191814,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,United-States,<=50K
46,256522,2,0,0,40,Private,1st-4th,Never-married,Machine-op-inspct,Own-child,White,Male,Puerto-Rico,<=50K
65,105491,13,99999,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
68,177596,6,0,0,90,Local-gov,10th,Separated,Other-service,Not-in-family,Black,Female,United-States,<=50K
30,78980,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
41,70884,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
29,192283,10,0,0,20,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,United-States,<=50K
17,354201,9,0,0,40,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
18,153663,10,0,0,4,Never-worked,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
39,282153,10,0,0,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
60,113440,13,0,0,60,Private,Bachelors,Divorced,Exec-managerial,Own-child,White,Male,United-States,<=50K
18,30687,10,0,0,10,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
53,124963,9,0,0,40,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
60,98350,10,0,0,60,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Philippines,<=50K
20,57898,8,0,0,40,Private,12th,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
50,260579,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,Black,Male,United-States,<=50K
43,125833,13,0,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Vietnam,<=50K
30,254905,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
64,146272,10,3411,0,15,MISSING,Some-college,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
49,191277,10,0,0,40,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
35,187415,3,0,0,50,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,MISSING,<=50K
27,151402,9,0,1573,70,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
18,41381,9,0,1602,20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
52,150393,13,0,0,40,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
18,123856,7,0,0,49,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
55,143266,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Hungary,>50K
48,96854,10,0,0,30,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
41,375574,10,0,0,60,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Mexico,>50K
34,87209,14,0,0,60,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
50,34067,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,226947,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34,27380,13,0,0,50,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
33,133876,9,0,0,40,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States,<=50K
37,94334,4,0,0,25,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
33,55699,9,3908,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
21,322931,10,0,0,55,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
52,133403,10,0,0,55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
38,272950,10,0,0,50,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
37,241998,13,0,0,5,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
59,277034,9,0,0,60,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Male,United-States,>50K
21,124242,12,0,0,40,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
48,191389,10,0,0,50,Self-emp-not-inc,Some-college,Separated,Sales,Unmarried,White,Female,United-States,<=50K
34,176711,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
25,190650,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,Taiwan,<=50K
29,33798,9,0,0,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
58,197114,7,0,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26,214413,7,6497,0,48,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
32,198452,9,0,0,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,<=50K
48,273402,4,0,1902,40,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
53,216931,10,4386,0,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
21,305446,10,0,0,40,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
21,202125,9,0,0,40,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
57,34297,4,0,0,40,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
18,181755,9,0,0,30,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
42,185129,16,0,0,43,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,MISSING,>50K
51,174754,9,0,0,38,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
26,112847,11,0,0,40,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Male,United-States,<=50K
63,29859,4,7688,0,60,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
49,134797,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
64,256019,14,0,0,35,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
49,189885,9,0,0,40,MISSING,HS-grad,Widowed,MISSING,Not-in-family,Black,Female,United-States,<=50K
25,76144,9,0,0,50,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
55,396878,10,0,0,25,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
21,171156,10,0,0,35,MISSING,Some-college,Never-married,MISSING,Not-in-family,White,Female,United-States,<=50K
21,318987,11,0,0,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
63,254907,11,0,0,20,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
24,174907,9,0,0,30,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
45,119904,9,0,0,50,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,United-States,>50K
38,175441,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
51,300816,13,0,0,20,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
57,205708,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Poland,<=50K
43,118001,4,0,0,40,Private,7th-8th,Separated,Farming-fishing,Not-in-family,Black,Male,United-States,<=50K
53,87158,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
53,223660,9,6849,0,40,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
36,62346,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
50,212685,9,0,0,40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
26,116044,7,2907,0,50,Private,11th,Separated,Craft-repair,Other-relative,White,Male,United-States,<=50K
20,193586,10,0,0,18,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
27,199172,13,0,0,40,Private,Bachelors,Never-married,Protective-serv,Own-child,White,Female,United-States,<=50K
41,32533,11,0,0,45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
23,202989,9,0,0,40,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,Canada,<=50K
58,116901,9,0,0,25,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
29,263831,13,0,0,40,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
30,75167,10,0,0,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
30,303867,9,0,0,44,Private,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,United-States,<=50K
47,34845,13,0,0,45,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Germany,>50K
27,79787,14,0,0,25,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
37,147258,5,0,0,50,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
48,224870,9,0,0,38,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,Other,Female,Ecuador,<=50K
21,99199,10,0,0,10,State-gov,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
24,304386,9,0,0,30,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
50,160107,14,0,0,55,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
41,158688,13,0,0,50,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
42,210275,14,4687,0,35,Private,Masters,Divorced,Tech-support,Unmarried,Black,Female,United-States,>50K
17,195505,6,0,0,5,Private,10th,Never-married,Sales,Own-child,White,Male,United-States,<=50K
59,140478,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45,26502,13,0,0,72,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
41,350387,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
35,30529,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
46,288608,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
39,189632,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
26,476558,4,0,0,40,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,Mexico,<=50K
22,51985,10,0,0,30,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
58,209438,10,0,0,40,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
40,123557,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
28,42003,10,0,0,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
29,110226,14,0,0,65,Private,Masters,Never-married,Sales,Not-in-family,White,Male,MISSING,<=50K
27,133495,9,0,0,40,Local-gov,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
54,230767,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,Cuba,<=50K
39,47871,13,0,0,50,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,United-States,>50K
43,118600,13,0,625,40,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
26,274724,10,0,0,40,Private,Some-college,Never-married,Other-service,Other-relative,White,Male,Nicaragua,<=50K
37,34146,9,0,0,68,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
53,264939,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Mexico,<=50K
43,266324,9,0,1902,99,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
26,303973,9,0,1602,15,Private,HS-grad,Never-married,Priv-house-serv,Other-relative,White,Female,Mexico,<=50K
64,182866,9,0,0,40,Local-gov,HS-grad,Widowed,Other-service,Unmarried,White,Female,United-States,<=50K
31,341672,13,0,0,60,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,India,<=50K
40,326232,10,0,0,40,Private,Some-college,Divorced,Transport-moving,Unmarried,White,Male,United-States,>50K
34,117392,14,0,0,40,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
37,204501,13,0,0,20,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Canada,>50K
21,34616,10,0,0,25,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
20,327462,6,0,0,40,MISSING,10th,Divorced,MISSING,Not-in-family,White,Female,United-States,<=50K
40,338740,9,0,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
51,74275,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
59,365390,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
61,137733,10,0,0,25,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
43,143939,9,0,0,50,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,>50K
38,269318,13,5178,0,50,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
54,101017,4,0,0,40,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,80511,12,0,0,44,Private,Assoc-acdm,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
33,113326,10,0,0,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23,343019,6,0,0,40,Private,10th,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
26,425092,14,2174,0,40,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
50,180522,10,0,0,38,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
22,221745,10,0,0,40,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
49,138370,14,0,0,40,Private,Masters,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,India,<=50K
27,177072,10,0,0,16,Local-gov,Some-college,Never-married,Prof-specialty,Other-relative,White,Male,United-States,<=50K
36,116608,9,0,0,40,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
22,117363,13,0,0,35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43,155106,12,0,2444,70,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
34,115066,10,0,0,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49,353824,10,0,0,45,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K
20,174685,9,0,0,40,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
29,193152,9,0,1408,40,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
46,203039,13,0,0,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
48,187505,10,0,0,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
42,339671,13,8614,0,45,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,>50K
32,158438,10,0,0,60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
52,30118,10,3137,0,42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
20,305874,10,0,0,40,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
