age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
49,362795,14,99999,0,80,Self-emp-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Male,Mexico,>50K
19,234151,9,0,0,40,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
30,227359,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
59,77884,11,0,0,40,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
49,185385,14,0,0,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
41,57924,10,7688,0,50,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
21,212619,11,0,0,40,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
44,260046,9,0,0,40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
39,219483,13,5013,0,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
59,175689,10,0,0,14,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,Cuba,>50K
25,204338,6,0,0,40,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
47,168191,10,0,0,40,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,MISSING,<=50K
21,243368,1,0,0,50,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,Mexico,<=50K
33,123157,9,0,0,38,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
46,155890,13,0,0,40,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
18,201554,10,0,0,15,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
59,115414,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
21,109869,9,0,0,30,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
27,278617,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
54,256916,9,0,0,45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
25,165622,14,0,0,55,Private,Masters,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
61,136262,9,0,0,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
30,231413,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43,262038,3,0,0,35,Private,5th-6th,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,Mexico,<=50K
34,34080,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,England,<=50K
81,122651,10,0,0,15,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
39,152307,13,0,0,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
62,125155,9,0,0,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
21,213341,7,0,1762,40,Private,11th,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,Dominican-Republic,<=50K
61,128831,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
25,109009,7,0,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
59,333270,14,0,0,35,Private,Masters,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,Philippines,<=50K
80,249983,4,0,0,24,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,United-States,<=50K
55,175071,10,15024,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
61,394534,9,0,0,6,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,Black,Male,United-States,<=50K
34,117529,10,0,0,54,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,<=50K
45,178416,11,0,0,40,Private,Assoc-voc,Divorced,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
34,155781,9,4064,0,50,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
35,202027,10,0,0,60,Self-emp-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
21,142766,10,0,0,10,State-gov,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
80,29020,15,10605,0,10,MISSING,Prof-school,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
52,169785,10,0,0,50,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
33,615893,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Transport-moving,Husband,Black,Male,Nicaragua,<=50K
28,32922,11,0,0,60,Self-emp-inc,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
20,277700,1,0,0,32,Private,Preschool,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
59,420537,9,0,0,38,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
55,181220,9,0,0,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
18,148952,10,0,0,24,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
19,268392,9,0,0,30,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,United-States,<=50K
24,291355,10,0,0,60,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
49,75673,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
39,181553,13,0,0,55,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
50,228238,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
61,168654,9,0,0,20,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,United-States,<=50K
65,221881,7,0,0,40,MISSING,11th,Married-civ-spouse,MISSING,Husband,White,Male,Mexico,<=50K
20,235691,9,0,0,40,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
69,69209,13,3818,0,30,Self-emp-inc,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
23,45317,10,0,0,40,Private,Some-college,Separated,Sales,Own-child,White,Female,United-States,<=50K
49,271346,13,15024,0,60,MISSING,Bachelors,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
34,64830,12,0,0,45,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
40,214010,13,0,0,37,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
71,205011,10,0,0,10,MISSING,Some-college,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
54,174319,9,0,0,40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
23,176262,11,0,0,36,Private,Assoc-voc,Never-married,Adm-clerical,Other-relative,White,Female,United-States,<=50K
69,195779,11,0,0,1,MISSING,Assoc-voc,Widowed,MISSING,Not-in-family,White,Female,United-States,<=50K
42,181265,11,0,0,48,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
20,299047,10,0,0,20,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
49,328776,9,0,0,40,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
21,149637,10,0,0,40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
30,226443,13,0,0,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
22,123727,10,0,0,30,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
43,191196,10,0,0,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
27,134890,13,0,0,50,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,United-States,<=50K
47,187563,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
44,222978,9,0,1504,40,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
19,32477,10,0,0,25,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
38,267540,10,0,0,38,State-gov,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
18,210932,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
33,110998,9,0,0,36,Private,HS-grad,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,United-States,<=50K
17,237272,6,0,0,30,Never-worked,10th,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
40,341204,10,1831,0,30,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
37,301568,9,0,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
55,349910,12,0,0,60,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
41,180181,14,0,0,40,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
19,198668,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
25,191271,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
46,123053,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,>50K
19,223669,10,0,0,30,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
36,171393,14,7298,0,55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
51,182944,9,0,0,40,Private,HS-grad,Widowed,Tech-support,Unmarried,Black,Female,United-States,<=50K
35,143058,9,0,0,60,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
45,187581,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43,210844,13,0,0,40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Black,Female,United-States,>50K
35,45607,10,0,0,40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
50,174964,6,0,0,99,MISSING,10th,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
37,166497,13,0,0,35,Private,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
28,183523,9,0,0,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Hungary,<=50K
49,140121,9,0,0,50,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,United-States,<=50K
36,248445,9,0,0,60,Private,HS-grad,Separated,Transport-moving,Other-relative,White,Male,Mexico,<=50K
24,225515,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
37,51264,16,0,0,99,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,France,>50K
35,193106,9,0,0,32,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
38,278924,13,0,0,40,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
24,284317,13,0,0,30,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
46,184169,14,7688,0,35,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
20,258517,10,0,0,25,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
36,111128,10,0,0,60,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,United-States,>50K
47,239865,9,0,1977,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
40,197344,13,0,0,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,171236,9,0,0,40,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
54,123592,9,3887,0,35,State-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
58,255822,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
26,233777,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
43,105119,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
46,102569,14,15024,0,65,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
48,202467,13,0,1485,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
27,44767,9,0,0,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
48,174794,11,0,0,40,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
26,181920,13,0,0,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
33,296282,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,408229,9,0,0,40,Federal-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Female,United-States,<=50K
33,137674,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
26,337940,3,0,0,40,Private,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,Mexico,<=50K
33,393376,7,0,0,40,MISSING,11th,Never-married,MISSING,Not-in-family,White,Female,United-States,<=50K
35,187167,9,0,0,35,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
41,174395,14,0,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
22,204935,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
31,354464,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
31,150441,10,0,0,50,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
26,212748,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
72,38360,9,0,0,16,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,United-States,<=50K
60,235535,9,0,0,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
43,180599,9,0,0,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,188108,9,4101,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
41,320744,9,3325,0,50,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
52,424012,10,0,0,40,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
40,390781,9,0,0,48,State-gov,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,United-States,<=50K
25,148888,9,0,0,60,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
44,48087,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36,114605,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
41,120539,10,3103,0,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
32,201988,15,4508,0,40,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,MISSING,<=50K
39,288551,10,0,0,52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
36,283122,9,0,1902,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
51,133050,10,0,0,40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
65,115880,16,0,0,40,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
40,187802,10,0,1887,40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
51,208899,13,0,0,40,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
29,184596,7,3942,0,50,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40,205047,9,0,0,40,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,United-States,>50K
27,587310,4,0,0,35,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,Guatemala,<=50K
31,190027,9,0,0,40,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,MISSING,<=50K
54,257765,4,0,0,40,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,Guatemala,<=50K
48,171926,15,15024,0,50,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
26,106812,11,0,0,38,State-gov,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
57,163047,9,0,0,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
76,211453,9,0,0,2,MISSING,HS-grad,Widowed,MISSING,Not-in-family,Black,Female,United-States,<=50K
59,127728,10,0,0,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
23,180060,13,0,0,50,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
29,253801,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Ecuador,<=50K
43,116632,10,0,0,45,MISSING,Some-college,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
30,194827,10,0,1740,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40,202872,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
33,188352,14,0,0,50,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
49,182752,10,0,0,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
39,115418,10,2174,0,45,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
67,150516,9,0,0,3,MISSING,HS-grad,Widowed,MISSING,Unmarried,White,Male,United-States,<=50K
58,187487,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
27,225291,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
38,348739,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
29,41013,15,0,0,55,Federal-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
22,315524,10,0,0,30,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,Dominican-Republic,<=50K
19,129151,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
40,102606,14,0,0,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
31,151763,14,0,0,25,State-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
29,57596,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
34,245173,9,0,1669,45,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
30,204470,10,0,0,36,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
50,108435,14,99999,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
39,315565,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,Cuba,<=50K
40,119493,10,0,0,40,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
28,141957,12,0,1887,70,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
30,182771,13,0,0,15,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,China,<=50K
38,284166,15,0,0,50,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
69,473040,3,0,0,40,MISSING,5th-6th,Divorced,MISSING,Not-in-family,White,Male,United-States,<=50K
31,45781,14,14084,0,50,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
23,174626,9,0,0,25,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
48,483261,10,0,0,40,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
36,109133,13,0,0,50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
36,216256,9,3464,0,30,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
26,211596,14,0,0,40,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
28,157813,7,0,0,58,MISSING,11th,Divorced,MISSING,Unmarried,White,Female,Canada,<=50K
28,290267,13,0,0,18,MISSING,Bachelors,Never-married,MISSING,Not-in-family,White,Male,United-States,<=50K
28,167336,10,10520,0,40,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
41,93227,13,0,1977,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Taiwan,>50K
36,183425,10,0,0,40,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
54,176681,9,0,0,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
34,30673,14,0,0,55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
32,189838,9,0,0,50,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
47,294913,15,99999,0,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49,207120,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
26,176146,3,0,0,35,Private,5th-6th,Separated,Craft-repair,Not-in-family,Other,Male,Mexico,<=50K
47,120939,10,0,0,45,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
53,188644,1,0,0,40,Private,Preschool,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,<=50K
68,201732,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
44,67671,10,0,0,40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
44,373050,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
52,113094,13,0,1092,40,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
63,68872,9,0,0,20,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,United-States,<=50K
22,222993,9,0,0,54,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
44,248249,4,0,0,50,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
62,174201,5,0,0,25,Private,9th,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
44,367749,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Mexico,<=50K
20,42706,10,0,0,72,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
20,114874,10,0,0,30,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
41,175674,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
25,90752,13,0,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
36,187983,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
38,80771,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
42,195821,9,0,0,40,Private,HS-grad,Separated,Sales,Unmarried,White,Female,United-States,<=50K
39,451059,5,0,0,40,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
32,35595,13,0,0,40,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
29,244721,13,0,0,35,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
