age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
38,87282,11,0,0,40,Private,Assoc-voc,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,United-States,<=50K
19,148644,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
51,162943,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45,34419,10,7298,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
58,205896,9,0,0,40,Private,HS-grad,Divorced,Sales,Other-relative,White,Female,United-States,<=50K
42,230684,9,5178,0,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
19,541282,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
53,127671,4,0,0,40,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
59,171355,16,0,0,40,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
31,129761,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,United-States,<=50K
29,169662,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
28,111900,12,0,0,30,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
30,164940,9,0,0,25,MISSING,HS-grad,Separated,MISSING,Unmarried,Black,Female,United-States,<=50K
58,361870,9,0,0,30,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,Black,Male,United-States,<=50K
24,327518,11,0,0,45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
19,106306,10,0,0,40,Private,Some-college,Divorced,Other-service,Own-child,White,Female,United-States,<=50K
50,180607,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
61,167347,10,0,0,35,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
18,298133,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
22,188544,11,0,0,30,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
36,178815,13,8614,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
62,69867,13,0,0,55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
22,201268,13,0,0,15,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
32,80058,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
36,217926,12,0,0,50,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
48,330470,10,0,0,30,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
24,241857,10,0,0,35,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
17,34019,7,0,0,20,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
34,103651,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28,183639,13,0,0,21,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
37,160910,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
59,190514,7,0,0,20,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33,165235,13,0,0,35,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Thailand,<=50K
41,207578,12,0,0,50,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,India,>50K
48,192791,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
40,199303,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
26,150553,13,0,0,50,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
33,206512,10,0,0,40,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
27,130856,13,0,0,40,MISSING,Bachelors,Never-married,MISSING,Not-in-family,White,Male,United-States,<=50K
45,102771,9,0,1887,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
24,163665,13,0,0,40,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
54,230387,9,0,0,35,Federal-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,United-States,<=50K
52,48925,10,0,0,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
34,93834,9,0,0,8,MISSING,HS-grad,Separated,MISSING,Own-child,White,Female,United-States,<=50K
38,142022,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,<=50K
29,100579,11,0,0,40,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
60,376133,9,15024,0,15,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
60,63526,13,0,0,40,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,>50K
38,439592,10,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States,<=50K
23,189461,9,0,0,55,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,United-States,<=50K
56,93415,9,0,0,40,State-gov,HS-grad,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,United-States,<=50K
25,98283,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
37,118681,9,0,0,38,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,Puerto-Rico,<=50K
22,24008,10,0,0,72,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
22,243178,13,0,0,20,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
22,124942,10,0,0,45,State-gov,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
22,367655,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
51,159755,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
48,332465,13,0,0,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
53,33304,15,0,0,38,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
65,221881,7,0,0,40,MISSING,11th,Married-civ-spouse,MISSING,Husband,White,Male,Mexico,<=50K
37,177285,11,0,0,48,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,>50K
33,388741,10,0,0,38,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Female,United-States,<=50K
34,199227,9,0,0,50,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
46,171095,12,0,0,38,Private,Assoc-acdm,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
41,205153,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
26,97698,14,0,0,32,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
38,359001,11,0,0,42,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
23,140764,11,0,0,15,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
20,258490,10,0,0,35,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
74,99183,10,0,0,9,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39,134367,14,0,1977,24,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
25,182656,11,0,0,40,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
25,245628,10,0,0,15,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,Mexico,<=50K
69,269499,9,0,0,8,Private,HS-grad,Widowed,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
56,35373,10,0,0,30,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
63,71800,4,0,0,41,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,United-States,<=50K
20,218343,9,0,0,25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
20,238685,10,0,0,30,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
49,169042,9,0,625,40,Private,HS-grad,Separated,Prof-specialty,Unmarried,White,Female,Puerto-Rico,<=50K
48,121124,10,0,0,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
60,109511,4,0,0,40,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
63,321403,5,0,0,40,MISSING,9th,Separated,MISSING,Not-in-family,Black,Male,United-States,<=50K
40,233130,4,0,0,40,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,El-Salvador,<=50K
31,124420,7,0,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
29,243660,9,0,0,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
60,141580,14,0,0,40,MISSING,Masters,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
23,197666,10,0,0,24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Greece,<=50K
24,100669,10,0,0,30,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
41,122381,10,0,1887,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
64,142166,13,0,0,45,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
45,137604,10,0,0,40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
53,168107,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
48,108699,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
47,167787,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,United-States,<=50K
42,228456,13,0,0,50,Private,Bachelors,Separated,Other-service,Other-relative,Black,Male,United-States,<=50K
21,182823,13,0,0,30,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States,<=50K
27,160972,9,0,0,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40,341835,9,0,0,45,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
34,157289,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
23,219535,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
41,287306,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
62,159939,9,0,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
30,39054,9,0,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
61,72886,9,0,0,38,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
41,204662,14,0,0,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28,429507,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
49,179869,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
24,143062,9,0,0,30,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
33,217460,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
25,25249,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
23,120046,12,0,0,40,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
69,41419,4,0,0,20,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
26,302097,9,3464,0,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
43,336042,9,0,0,40,Private,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,United-States,<=50K
62,272209,9,0,0,99,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Black,Female,United-States,<=50K
65,204042,9,0,0,20,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,United-States,<=50K
31,62932,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
18,174394,9,0,0,20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
18,184277,9,0,0,25,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
34,183778,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27,113054,9,0,0,43,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
50,310774,13,0,0,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
34,117392,14,0,0,40,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
42,98427,9,0,0,35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,<=50K
25,338013,10,0,0,40,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
67,141085,9,0,0,20,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
30,154950,13,0,0,72,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
24,184216,10,0,0,40,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
51,213296,13,0,0,40,State-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
25,344719,9,0,0,4,MISSING,HS-grad,Married-civ-spouse,MISSING,Wife,White,Female,United-States,<=50K
38,140854,13,0,0,40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
49,195949,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
60,43235,13,0,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
25,32276,9,0,0,28,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
51,162745,9,7298,0,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
55,322691,14,3103,0,55,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
52,71768,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
30,198183,11,0,0,40,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
36,283122,9,0,1902,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
68,168794,4,0,0,30,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
50,146603,15,0,0,40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31,90668,6,0,0,40,Private,10th,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
51,229465,14,15024,0,50,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
30,205418,9,0,0,20,MISSING,HS-grad,Married-civ-spouse,MISSING,Wife,White,Female,United-States,<=50K
47,125892,10,0,0,75,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
21,138768,10,0,0,40,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
18,256967,6,0,0,40,Private,10th,Never-married,Sales,Other-relative,Black,Female,United-States,<=50K
42,238188,14,0,0,35,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35,204590,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,>50K
56,235826,9,5013,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
68,223851,9,0,0,24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
42,314649,9,0,0,40,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,MISSING,<=50K
50,165050,6,0,0,40,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
69,50468,15,0,0,34,State-gov,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
43,265698,13,0,0,45,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
42,328239,10,0,0,40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
60,106850,6,0,0,40,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
22,297380,9,0,0,40,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,United-States,<=50K
54,114520,10,0,0,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
26,151810,6,0,0,40,Private,10th,Never-married,Farming-fishing,Not-in-family,Black,Male,United-States,<=50K
62,29828,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
24,153583,10,0,0,40,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
35,192923,9,0,2377,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
54,108435,10,2829,0,30,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
60,135470,3,0,0,40,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
22,195532,10,0,0,43,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,White,Female,United-States,<=50K
61,477209,4,0,0,54,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
42,266135,10,0,0,52,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
54,163815,14,0,0,60,Self-emp-not-inc,Masters,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
53,197184,14,0,0,70,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
50,164127,9,0,0,40,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
