age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
49,168337,3,0,0,40,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35,340018,6,0,0,38,Private,10th,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
17,168203,4,0,0,40,Private,7th-8th,Never-married,Farming-fishing,Other-relative,Other,Male,Mexico,<=50K
37,259785,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
27,185127,11,0,0,40,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
26,144483,11,594,0,35,Private,Assoc-voc,Divorced,Sales,Own-child,White,Female,United-States,<=50K
41,599629,10,0,0,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,>50K
28,233275,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
39,248011,11,5178,0,40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
56,267763,9,0,0,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,MISSING,<=50K
18,152171,7,0,0,10,Local-gov,11th,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
20,114874,10,0,0,30,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
31,289731,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
43,180599,13,8614,0,40,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,United-States,>50K
49,48120,9,1506,0,40,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Female,United-States,<=50K
29,115677,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
54,147863,11,5013,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Vietnam,<=50K
23,260019,4,0,0,36,Private,7th-8th,Never-married,Farming-fishing,Unmarried,Other,Male,Mexico,<=50K
27,148153,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,United-States,<=50K
43,113324,13,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
54,128378,10,0,0,50,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
76,203910,9,0,0,17,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Male,United-States,<=50K
49,148398,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
57,218649,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
22,267174,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
23,185106,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
30,30226,7,0,0,40,Private,11th,Divorced,Sales,Own-child,White,Male,United-States,<=50K
48,180446,6,0,0,40,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
19,203061,10,0,0,25,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
26,197292,9,0,0,50,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
42,168515,11,0,0,40,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
49,115784,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
29,137063,9,0,0,38,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
22,242912,9,0,0,35,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
39,154641,9,8614,0,50,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,>50K
57,346963,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
50,71417,9,3103,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34,56150,7,0,0,40,Private,11th,Never-married,Transport-moving,Unmarried,White,Male,United-States,<=50K
46,330901,10,0,0,40,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
32,454508,13,0,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
52,216342,13,0,0,55,State-gov,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,United-States,<=50K
26,61270,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Other,Female,Columbia,<=50K
21,262819,10,0,0,20,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
58,197665,9,0,0,45,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,United-States,<=50K
35,65706,9,0,0,40,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
30,48458,10,0,0,40,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
37,86310,10,0,0,45,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
34,251421,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
29,277788,10,0,0,25,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,<=50K
43,183479,9,0,0,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32,232855,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
22,157332,9,0,0,35,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
58,318106,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
48,101233,11,0,0,15,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
29,160512,9,0,0,40,Private,HS-grad,Separated,Adm-clerical,Own-child,White,Female,United-States,<=50K
42,175133,10,0,0,40,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
74,204840,3,0,0,56,MISSING,5th-6th,Married-civ-spouse,MISSING,Husband,White,Male,Mexico,<=50K
17,53367,5,0,0,35,Private,9th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
29,31360,10,0,0,40,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
23,45317,10,0,0,40,Private,Some-college,Separated,Sales,Own-child,White,Female,United-States,<=50K
29,241431,16,0,0,35,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
20,105312,10,0,0,18,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
42,188738,9,0,1977,60,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Italy,>50K
45,192203,10,0,1485,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
45,160647,13,4687,0,35,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,United-States,>50K
37,220585,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
25,186370,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
18,201686,7,0,0,4,Federal-gov,11th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
34,203488,9,0,0,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
19,25429,10,0,0,25,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
38,120985,9,4386,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
17,175024,7,2176,0,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
36,169037,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
46,393715,10,15024,0,50,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
18,120781,6,0,0,20,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
34,208043,11,7298,0,45,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
34,179641,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
39,183892,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
20,374116,9,0,0,40,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,United-States,<=50K
65,264188,9,0,0,24,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
17,152652,7,0,0,25,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
17,46496,7,0,0,5,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
44,86298,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
38,34378,9,0,0,55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
54,32778,9,0,0,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,<=50K
47,188330,9,0,0,25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
43,35824,10,0,0,40,Private,Some-college,Separated,Prof-specialty,Unmarried,White,Female,United-States,<=50K
41,288568,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
25,232914,13,0,0,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,<=50K
49,102308,13,0,0,42,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
32,116365,9,0,0,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
22,222993,9,0,0,54,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
43,373403,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26,121040,12,0,0,40,Private,Assoc-acdm,Never-married,Exec-managerial,Own-child,Black,Female,United-States,<=50K
47,287480,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
32,194740,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
32,161478,13,0,0,46,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,United-States,<=50K
52,101119,7,0,0,40,State-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
24,196816,10,0,0,50,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
32,205528,9,0,0,40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
64,116620,14,0,0,25,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
38,107630,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
58,87510,6,0,0,40,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
51,138852,9,0,0,40,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
51,120270,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
47,380127,9,0,0,40,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
28,34532,13,0,0,30,Private,Bachelors,Never-married,Tech-support,Not-in-family,Black,Male,Jamaica,<=50K
46,164379,13,0,0,35,Private,Bachelors,Divorced,Sales,Unmarried,Black,Female,United-States,>50K
47,30575,10,0,0,50,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
37,336880,10,0,0,50,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
49,311671,10,0,0,40,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,206600,6,0,0,24,Private,10th,Never-married,Other-service,Not-in-family,White,Male,Nicaragua,<=50K
20,342599,10,0,0,35,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
29,632593,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
21,433330,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Unmarried,White,Male,United-States,<=50K
19,301606,10,0,0,35,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
42,176716,14,0,0,40,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
45,165484,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
37,305597,13,0,0,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
22,229456,9,0,0,38,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
66,362165,13,0,2206,25,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
25,163620,9,7298,0,84,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36,239074,12,0,0,40,Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
47,145041,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Cuba,>50K
36,191161,10,0,0,57,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
34,84154,13,0,0,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
35,264627,7,0,0,84,Self-emp-not-inc,11th,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
30,509500,13,4787,0,45,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States,>50K
32,207400,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
18,36411,8,0,0,30,Local-gov,12th,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
59,114678,9,0,0,60,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
43,238530,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22,138768,10,0,0,50,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
35,175769,9,0,0,65,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
30,252752,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
34,269243,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
23,136824,10,0,0,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
35,174503,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
33,226267,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,Mexico,<=50K
49,209057,10,0,0,40,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,United-States,<=50K
23,42706,10,0,0,45,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
29,84560,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
55,92215,9,0,0,45,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
42,92288,14,0,0,40,Private,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,MISSING,<=50K
24,103064,9,0,0,55,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
22,137876,10,0,0,20,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
45,189564,14,0,0,1,MISSING,Masters,Married-civ-spouse,MISSING,Wife,White,Female,United-States,<=50K
52,75839,10,0,0,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
47,126204,10,0,0,40,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
23,201682,13,0,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,United-States,<=50K
63,109849,13,0,0,21,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
31,33117,14,0,0,45,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,England,<=50K
21,312956,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,United-States,<=50K
21,688355,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
62,81116,10,0,1974,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
29,187188,14,0,0,60,Private,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
58,142326,13,0,0,50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
54,101890,9,0,0,40,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,United-States,<=50K
47,123207,9,0,0,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
28,142764,9,0,0,48,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
85,166027,9,0,0,50,Self-emp-not-inc,HS-grad,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
39,167777,7,0,0,35,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
39,203070,9,0,0,40,Local-gov,HS-grad,Separated,Protective-serv,Not-in-family,White,Male,United-States,<=50K
29,261725,13,0,0,35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43,222756,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
51,213296,9,0,0,30,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
51,98642,9,14084,0,40,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
20,216563,7,0,0,40,MISSING,11th,Never-married,MISSING,Other-relative,White,Male,United-States,<=50K
20,47791,8,0,0,10,Private,12th,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
64,182866,9,0,0,40,Local-gov,HS-grad,Widowed,Other-service,Unmarried,White,Female,United-States,<=50K
46,42251,10,0,0,45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
23,120910,9,0,0,35,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
22,91842,10,0,0,42,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
17,47199,7,0,0,24,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,United-States,<=50K
30,116666,14,0,0,50,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,India,>50K
33,174201,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
20,41432,10,0,0,46,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
46,155659,13,0,0,40,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Germany,>50K
32,103078,13,0,0,40,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
26,292303,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
