age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
20,323009,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,Germany,<=50K
19,69927,9,0,0,16,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,<=50K
31,198452,13,0,0,40,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
52,29658,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
37,147638,13,0,0,36,Private,Bachelors,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
59,329059,13,0,0,50,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
70,278139,9,3432,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
25,106889,9,0,0,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
29,234447,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
48,345831,10,0,0,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
59,232672,14,0,0,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
24,184678,13,0,0,40,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
41,307468,9,0,0,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
41,67671,14,0,0,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
61,171831,9,2829,0,45,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
20,227411,10,0,0,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
21,246207,10,0,0,20,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
61,128230,4,0,0,50,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28,388112,2,0,0,77,Private,1st-4th,Never-married,Farming-fishing,Unmarried,White,Male,Mexico,<=50K
84,388384,4,0,0,10,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,<=50K
44,467799,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
43,341358,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
39,30916,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
51,29580,7,4386,0,30,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
43,83827,9,0,0,24,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
64,196288,12,0,0,20,MISSING,Assoc-acdm,Never-married,MISSING,Not-in-family,White,Female,United-States,<=50K
58,209438,10,0,0,40,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
17,36218,7,0,0,20,Self-emp-not-inc,11th,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
75,316119,10,0,0,8,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
30,110643,14,4386,0,40,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
27,104917,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25,73839,7,0,0,40,Private,11th,Divorced,Sales,Own-child,White,Female,United-States,<=50K
23,138892,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,United-States,<=50K
22,154713,9,0,0,40,Private,HS-grad,Divorced,Sales,Own-child,White,Male,United-States,<=50K
45,318280,10,7688,0,50,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
53,133963,9,0,0,40,MISSING,HS-grad,Divorced,MISSING,Not-in-family,White,Female,United-States,<=50K
57,181031,9,0,0,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
38,168680,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
42,180019,9,0,0,65,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
32,154120,9,7298,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
18,334026,7,0,0,25,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
57,118806,2,0,1602,45,Self-emp-not-inc,1st-4th,Widowed,Craft-repair,Other-relative,White,Female,Columbia,<=50K
49,199378,10,0,0,22,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
45,102076,10,0,0,32,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
38,203763,9,0,0,40,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
29,209472,9,0,0,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
37,294919,10,0,0,40,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
31,203488,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
33,78307,13,0,0,40,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
35,41777,8,0,0,20,Private,12th,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
30,255004,12,0,0,52,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
27,472070,11,0,0,40,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
63,420629,11,0,0,45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
41,344329,9,0,0,10,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
23,315065,6,0,0,60,Private,10th,Never-married,Other-service,Unmarried,White,Male,Mexico,<=50K
22,263970,10,0,0,28,MISSING,Some-college,Never-married,MISSING,Not-in-family,White,Female,United-States,<=50K
20,124954,10,0,0,30,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
49,124672,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
21,216070,12,0,0,46,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,United-States,>50K
22,184813,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
44,138077,13,0,0,32,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
22,264738,9,0,0,42,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Female,Germany,<=50K
23,221955,5,0,0,39,Private,9th,Never-married,Handlers-cleaners,Other-relative,White,Male,Mexico,<=50K
59,192130,9,0,0,16,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
30,151989,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,<=50K
43,271665,9,0,0,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
37,236328,6,0,0,48,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
20,119215,10,0,0,40,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
44,125461,14,0,0,35,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
44,222596,9,0,0,50,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,United-States,>50K
32,203849,4,0,0,19,State-gov,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
68,407338,10,0,0,20,MISSING,Some-college,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
49,199763,10,0,0,35,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
37,295949,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
28,38079,10,0,0,55,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
43,238287,6,0,0,40,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
37,160910,13,7298,0,40,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
33,80058,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
44,171615,9,0,0,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
34,252529,13,0,0,48,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
34,85355,13,0,0,40,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
30,541343,6,0,0,40,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
33,178587,10,0,0,37,Private,Some-college,Separated,Prof-specialty,Unmarried,White,Female,United-States,<=50K
41,193882,13,0,0,40,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
69,36956,10,20051,0,50,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
44,125461,13,0,0,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
65,149049,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
18,140164,7,0,0,40,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
56,32316,8,0,0,40,Self-emp-inc,12th,Widowed,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
25,109609,10,0,0,25,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
20,246250,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
35,166416,9,0,0,99,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
58,87329,7,0,0,48,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
48,382242,16,0,0,40,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
31,103435,13,0,0,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
30,158291,13,0,0,40,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
58,44246,5,0,0,40,Local-gov,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
20,266015,10,0,0,44,Private,Some-college,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
31,137290,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
33,148261,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,87369,5,0,0,40,MISSING,9th,Divorced,MISSING,Unmarried,White,Female,United-States,<=50K
45,186256,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
30,104965,5,0,0,30,MISSING,9th,Never-married,MISSING,Not-in-family,White,Female,United-States,<=50K
36,99872,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,India,<=50K
52,89041,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40,132222,9,0,0,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
37,99935,14,7688,0,50,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
52,235307,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31,467579,13,0,1887,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
26,386585,10,0,0,60,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,United-States,<=50K
40,244945,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,377374,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,Japan,<=50K
29,197565,11,0,0,35,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
31,90409,10,0,0,35,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
47,168232,10,0,0,44,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
20,161092,10,0,0,14,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
55,199067,7,0,0,32,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
24,461678,10,0,0,50,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
54,34832,16,0,0,60,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
27,31935,10,0,0,80,State-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
48,119471,16,0,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,>50K
57,425161,14,15024,0,40,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
26,89648,13,0,0,50,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
25,334267,10,0,0,40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49,186539,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
29,265638,10,0,0,40,Private,Some-college,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
44,37618,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
27,213842,13,0,0,38,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
42,109067,13,0,0,40,Private,Bachelors,Separated,Tech-support,Not-in-family,White,Male,United-States,<=50K
35,129573,9,0,0,65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
50,114056,11,0,0,84,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
62,88055,10,0,0,60,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
58,33725,14,0,0,20,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
30,130078,13,0,0,45,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
20,308654,10,0,0,20,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
25,160445,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
36,124818,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
36,183902,13,0,0,4,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
50,204518,4,0,0,40,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
28,215014,9,0,0,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
23,210053,10,0,0,28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
40,53727,14,0,0,50,Private,Masters,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
42,24264,10,0,0,38,State-gov,Some-college,Divorced,Transport-moving,Unmarried,White,Male,United-States,<=50K
17,160758,6,0,0,30,Private,10th,Never-married,Sales,Other-relative,White,Male,United-States,<=50K
17,256173,6,0,0,15,MISSING,10th,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
30,270577,9,0,0,40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
22,229456,10,0,0,35,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,<=50K
29,129856,11,0,0,40,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
48,407495,12,0,0,56,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
54,145098,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
33,149184,15,0,1977,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
20,112847,9,0,0,40,Private,HS-grad,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
21,102942,10,0,2001,40,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
29,220419,13,0,0,56,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
49,119904,13,7688,0,30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
47,73064,4,0,0,35,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,United-States,<=50K
21,315303,10,0,0,20,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
31,166343,9,0,0,50,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,MISSING,<=50K
27,102889,10,0,0,40,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
58,275859,9,8614,0,52,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,Mexico,>50K
26,287233,13,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States,>50K
40,179666,13,0,0,30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,Canada,<=50K
33,177675,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,>50K
43,216116,14,0,0,37,Local-gov,Masters,Separated,Prof-specialty,Unmarried,Black,Female,United-States,<=50K
45,192835,13,0,1977,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
20,333505,9,0,0,30,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,Nicaragua,<=50K
22,67234,9,0,0,60,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
73,29675,9,0,0,12,Private,HS-grad,Widowed,Other-service,Other-relative,White,Female,United-States,<=50K
46,95256,9,0,0,50,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
51,166461,16,0,0,40,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States,>50K
48,41504,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
48,238959,14,9562,0,40,Local-gov,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,United-States,>50K
50,242517,13,0,0,40,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
38,130007,13,0,0,40,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
58,110517,16,4064,0,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,<=50K
33,192644,9,0,0,40,MISSING,HS-grad,Never-married,MISSING,Not-in-family,White,Male,United-States,<=50K
71,229110,9,0,0,33,Local-gov,HS-grad,Widowed,Exec-managerial,Other-relative,White,Female,United-States,<=50K
31,181824,13,0,1902,35,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
19,376240,9,0,0,42,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
28,245790,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
31,178623,13,14084,0,60,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States,>50K
40,283724,5,0,0,49,Private,9th,Never-married,Craft-repair,Other-relative,Black,Male,United-States,<=50K
