age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
34,305619,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
39,203763,16,0,0,80,Private,Doctorate,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
38,165930,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
58,222247,6,0,1887,40,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
36,190023,9,0,0,60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
48,164423,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
47,140664,13,0,0,45,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
47,220124,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
19,71650,9,0,0,40,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
46,236827,5,0,0,40,Local-gov,9th,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
22,59184,12,0,0,45,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
24,200973,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
34,160449,9,0,0,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
33,637222,8,0,0,40,Private,12th,Divorced,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
38,219137,9,0,0,22,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
43,62857,10,0,0,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60,171315,9,0,0,40,Self-emp-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
43,140988,13,0,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,India,<=50K
39,177728,14,0,0,40,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,509350,10,0,0,50,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Canada,>50K
62,176839,13,0,0,38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
44,174283,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34,213226,13,0,0,65,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
36,89508,10,0,0,50,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
20,91939,9,0,1721,30,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
44,183829,13,0,0,38,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
53,181317,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
37,111128,7,0,0,40,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
48,369522,13,0,0,25,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
44,177905,10,0,0,58,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,United-States,>50K
23,314894,9,0,0,45,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
19,96483,9,0,0,40,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
37,252947,13,0,1719,32,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
21,119474,9,0,0,40,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,United-States,<=50K
27,72208,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,United-States,<=50K
25,220284,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,Mexico,<=50K
48,185041,9,7298,0,50,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
44,328561,11,0,0,20,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,United-States,<=50K
27,141795,10,0,0,30,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
54,175912,9,914,0,40,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
28,104617,4,0,0,99,Self-emp-not-inc,7th-8th,Never-married,Other-service,Other-relative,White,Female,Mexico,<=50K
27,262478,9,0,0,30,Private,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,United-States,<=50K
50,170050,4,0,0,40,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
69,170458,9,0,0,20,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
38,104094,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
44,202872,10,0,0,25,Local-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
27,194024,5,0,0,50,MISSING,9th,Separated,MISSING,Unmarried,White,Female,United-States,<=50K
39,163237,9,0,0,60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26,197156,9,0,0,30,State-gov,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
42,212737,5,0,0,40,Private,9th,Separated,Craft-repair,Unmarried,Black,Male,United-States,<=50K
56,115439,10,0,0,60,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
43,110970,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
44,169980,7,0,0,60,Private,11th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
35,61343,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
41,288433,14,0,0,40,State-gov,Masters,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
24,143766,10,0,0,55,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
41,58880,13,7688,0,10,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
25,137645,13,0,0,40,Private,Bachelors,Never-married,Sales,Not-in-family,Black,Female,United-States,<=50K
26,231638,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
55,183884,9,0,0,45,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
40,230961,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
33,345277,13,0,0,45,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States,>50K
34,185556,10,0,0,12,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
37,154210,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Hong,<=50K
35,63921,3,0,0,40,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Mexico,<=50K
20,327462,6,0,0,40,MISSING,10th,Divorced,MISSING,Not-in-family,White,Female,United-States,<=50K
29,161857,9,0,0,40,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Other,Female,Columbia,<=50K
49,171540,10,0,0,60,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
32,110279,12,0,0,35,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Female,United-States,<=50K
56,301835,3,0,0,40,Private,5th-6th,Separated,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
25,189590,13,0,0,40,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States,<=50K
41,221947,10,0,0,56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
41,117721,10,0,0,65,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
53,274528,13,0,0,70,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
23,250630,13,0,0,40,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
30,285295,13,0,0,40,Private,Bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,Philippines,<=50K
34,198634,11,0,0,40,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
37,211154,10,0,0,52,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
59,113959,9,0,0,45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
59,271571,10,15024,0,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
34,180284,10,0,0,50,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
40,133974,10,0,0,40,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
33,288840,9,0,0,38,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,United-States,<=50K
38,80303,10,0,0,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38,220783,9,0,0,20,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
44,322391,7,0,0,30,Private,11th,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
44,118550,9,0,0,33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
56,122390,11,15024,0,40,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
21,247779,7,0,0,38,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
40,180985,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
34,226872,13,0,0,40,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
37,214738,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
18,60981,7,0,0,4,Self-emp-not-inc,11th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
41,57233,13,0,0,70,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
29,410351,13,0,0,40,MISSING,Bachelors,Never-married,MISSING,Not-in-family,White,Male,United-States,<=50K
20,109952,10,0,0,25,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
42,182302,9,0,0,40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
48,162816,12,0,0,45,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
30,131584,11,0,0,60,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
31,111363,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
20,228686,7,0,0,40,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
50,116933,9,0,0,33,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
45,197332,10,0,0,55,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
30,337494,12,0,0,48,Private,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
32,176992,6,0,0,40,Private,10th,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
22,24395,10,0,0,20,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
23,64292,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43,187322,13,0,0,40,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
18,375515,7,0,0,20,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
39,146091,13,0,0,20,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
21,190227,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
51,111939,9,0,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
30,340899,15,0,1590,80,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
45,433665,4,0,0,40,Private,7th-8th,Separated,Other-service,Unmarried,White,Female,Mexico,<=50K
27,123773,12,0,0,40,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
33,63079,9,0,0,40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
21,189203,11,0,0,40,Private,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
64,102103,9,0,0,50,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,White,Female,United-States,<=50K
19,228939,9,0,0,35,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
53,144361,9,0,0,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
25,241825,10,0,0,46,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
29,81057,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
18,25837,9,0,0,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
46,75256,9,0,0,40,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Female,United-States,<=50K
42,254773,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,United-States,>50K
23,117618,10,0,0,35,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
30,314310,13,0,0,40,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
24,136310,10,0,0,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
49,134797,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
41,152292,13,0,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
23,185575,13,0,0,40,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
34,278378,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
48,51620,13,0,0,50,Self-emp-not-inc,Bachelors,Separated,Craft-repair,Not-in-family,White,Male,United-States,<=50K
18,186909,9,1055,0,30,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
41,396467,12,0,0,50,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
33,211699,10,0,0,40,MISSING,Some-college,Divorced,MISSING,Unmarried,White,Female,United-States,<=50K
31,169589,14,0,0,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
28,175796,12,0,0,40,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
67,256821,9,0,0,20,Local-gov,HS-grad,Divorced,Protective-serv,Not-in-family,Black,Male,United-States,<=50K
59,193568,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
19,28455,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
28,137898,12,0,0,35,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,United-States,<=50K
20,515797,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35,152909,13,0,1887,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
21,376929,3,0,0,40,Private,5th-6th,Never-married,Priv-house-serv,Not-in-family,White,Female,Mexico,<=50K
28,144521,9,0,0,40,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,United-States,<=50K
34,178615,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
47,213668,15,0,1977,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
40,307767,9,0,0,60,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
37,65291,11,0,0,40,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Female,United-States,<=50K
18,264924,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
31,312055,9,0,0,70,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
55,204751,9,0,0,65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
37,254973,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,United-States,>50K
39,80004,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
59,372020,13,0,0,40,MISSING,Bachelors,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
26,155213,13,0,0,48,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
54,138845,10,0,0,40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
27,300777,9,0,0,70,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
20,415913,10,0,0,30,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
37,46385,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
65,398001,9,0,0,20,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
49,199326,10,0,0,50,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
44,37997,9,0,0,60,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
35,328301,12,0,0,40,Private,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
33,290614,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
43,190044,6,0,0,40,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
44,157614,9,0,0,38,Private,HS-grad,Divorced,Sales,Own-child,White,Male,United-States,<=50K
32,211743,13,0,0,45,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
38,607848,13,0,0,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
25,282063,4,0,0,40,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Mexico,<=50K
23,99399,10,0,0,25,MISSING,Some-college,Never-married,MISSING,Unmarried,Amer-Indian-Eskimo,Female,United-States,<=50K
44,159960,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
31,211334,10,2407,0,65,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
55,200497,14,0,0,45,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26,159662,6,0,0,40,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
58,136841,13,99999,0,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
25,463667,9,0,0,8,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
33,196266,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
28,164170,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,India,<=50K
47,332727,13,0,0,60,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
23,220993,9,0,1590,48,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
36,193855,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
51,117253,9,0,0,40,Private,HS-grad,Widowed,Prof-specialty,Unmarried,White,Female,United-States,<=50K
28,218039,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
29,110226,14,0,0,65,Private,Masters,Never-married,Sales,Not-in-family,White,Male,MISSING,<=50K
34,345705,13,0,1977,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
52,37289,14,0,0,40,Federal-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,>50K
32,79870,10,2597,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Female,Japan,<=50K
52,189728,9,0,0,50,Private,HS-grad,Separated,Priv-house-serv,Not-in-family,White,Female,United-States,<=50K
45,220641,10,0,0,40,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
34,355571,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
28,271572,5,0,0,52,Private,9th,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
29,78261,15,0,0,50,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
30,118056,10,0,0,45,Private,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,United-States,<=50K
33,175479,3,0,0,40,Private,5th-6th,Never-married,Other-service,Unmarried,White,Female,Mexico,<=50K
54,329733,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Male,United-States,>50K
18,184416,6,0,0,30,MISSING,10th,Never-married,MISSING,Own-child,Black,Male,United-States,<=50K
40,168538,9,0,0,60,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
31,173858,15,0,0,40,Private,Prof-school,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,India,<=50K
35,278403,15,0,0,80,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
78,82815,10,0,0,3,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
56,356067,14,0,0,16,Self-emp-not-inc,Masters,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
51,165637,14,0,0,40,MISSING,Masters,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
19,517036,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,El-Salvador,<=50K
65,173674,9,0,0,14,Private,HS-grad,Divorced,Other-service,Other-relative,White,Female,United-States,<=50K
