CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
609,France,Male,37,6,0.0,2,0,1,22030.72,0
679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0
535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0
714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0
418,France,Female,46,9,0.0,1,1,1,81014.5,1
543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
515,France,Female,66,6,0.0,2,1,1,160663.11,0
677,Spain,Female,35,0,0.0,2,0,0,76637.38,0
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0
539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0
561,France,Male,56,7,152759.0,2,1,0,133167.11,1
651,France,Male,35,0,181821.96,2,0,1,36923.67,1
633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0
733,France,Male,64,3,0.0,2,1,1,75272.63,0
611,France,Female,37,6,0.0,2,1,0,110782.88,0
673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0
607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
683,France,Female,30,2,0.0,2,0,1,100496.84,1
578,Germany,Male,34,8,147487.23,2,1,0,66680.77,0
625,France,Female,24,1,0.0,2,1,1,180969.55,0
624,France,Female,23,5,0.0,2,0,0,132418.59,0
544,France,Female,40,7,0.0,1,0,1,161076.92,0
757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0
731,France,Female,38,10,123711.73,2,1,0,171340.68,1
706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0
809,France,Male,36,9,68881.59,2,0,1,109135.11,0
674,France,Male,45,7,144889.18,1,1,1,102591.9,1
511,France,Male,45,5,68375.27,1,1,0,193160.25,1
720,Spain,Male,34,3,0.0,2,1,1,77047.78,0
521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0
600,France,Male,29,8,0.0,2,0,1,34747.43,0
653,France,Female,60,2,120731.39,4,1,1,138160.11,1
572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
554,France,Female,43,10,0.0,2,1,0,149629.13,1
696,France,Male,27,4,87637.26,2,0,0,196111.35,0
620,France,Female,41,9,0.0,2,0,0,88852.47,0
443,France,Female,35,9,108308.0,1,1,0,129031.19,1
771,France,Female,57,4,0.0,1,0,0,85876.67,1
639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0
644,France,Female,40,9,137285.26,4,1,0,77063.63,1
736,Spain,Male,32,7,0.0,1,0,1,79082.62,0
850,France,Female,28,2,0.0,2,1,1,38773.74,0
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0
813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0
534,France,Female,53,7,0.0,2,1,1,80619.17,0
751,France,Male,29,10,147737.63,1,0,1,94951.27,0
531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1
710,France,Female,31,3,0.0,2,1,1,112289.06,0
586,France,Male,32,1,0.0,2,0,0,31635.99,0
553,France,Male,42,1,0.0,2,0,0,23822.04,0
850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0
516,France,Male,35,10,104088.59,2,0,0,119666.0,0
621,France,Male,34,6,0.0,2,1,1,99128.13,0
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1
707,France,Male,33,8,136678.52,1,1,0,54290.62,0
696,France,Male,34,9,150856.79,1,0,1,8236.78,0
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
675,France,Male,39,7,0.0,2,0,1,36267.21,0
648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1
703,Spain,Male,31,6,0.0,2,1,1,67667.19,0
760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0
714,Spain,Male,29,4,0.0,2,1,1,37605.9,0
752,France,Male,49,2,78653.84,1,1,0,7698.6,0
803,France,Female,65,2,151659.52,2,0,1,6930.17,0
741,Spain,Male,53,3,0.0,2,1,1,38913.68,0
758,France,Male,51,8,81710.46,1,1,1,116520.07,0
605,France,Male,36,7,128829.25,1,1,0,190588.59,0
677,France,Male,46,2,57037.74,1,1,1,158531.01,0
510,France,Female,52,6,191665.21,1,1,1,131312.56,1
698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
727,France,Male,52,4,0.0,2,1,1,118429.02,0
575,Spain,Female,22,8,105229.34,1,1,1,34397.08,0
758,Spain,Male,40,3,0.0,2,0,0,96097.65,0
713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0
731,France,Male,30,7,0.0,2,0,1,143086.09,0
711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0
550,France,Female,22,7,139096.85,1,1,0,129890.94,0
581,Spain,Female,29,8,0.0,2,1,0,46735.19,0
491,France,Female,68,3,107571.61,1,0,1,113695.99,0
457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0
794,Spain,Male,33,8,0.0,2,0,0,91340.02,0
593,France,Female,46,7,98752.51,1,1,0,145560.38,0
527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0
518,France,Female,45,9,105525.65,2,1,1,73418.29,0
726,Spain,Male,36,2,0.0,1,1,0,195192.4,0
793,France,Male,32,2,0.0,2,1,0,193817.63,1
737,France,Male,41,1,101960.74,1,1,1,123547.28,0
570,France,Male,30,2,131406.56,1,1,1,47952.45,0
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1
555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
664,France,Female,31,7,104158.84,1,1,0,134169.85,0
733,France,Male,51,10,141556.96,1,1,0,130189.53,0
682,France,Female,37,8,148580.12,1,1,0,35179.18,0
712,France,Male,34,8,114088.32,1,1,0,92794.61,0
772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
553,France,Male,33,4,118082.89,1,0,0,94440.45,0
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
721,Spain,Male,38,7,0.0,1,0,1,53534.8,0
558,France,Male,38,8,113000.92,1,1,1,152872.39,0
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0
527,France,Female,32,7,0.0,2,1,1,44099.75,0
689,Germany,Male,26,4,120727.97,1,0,1,149073.88,0
754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
629,Spain,Male,39,5,0.0,2,0,0,116748.14,0
657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0
651,France,Male,45,2,165901.59,2,1,0,23054.51,1
513,France,Male,29,10,0.0,2,0,1,25514.77,0
704,Spain,Female,24,2,0.0,1,1,0,35600.25,1
697,France,Male,36,7,0.0,2,1,1,74760.32,0
651,France,Female,32,8,144581.96,1,1,1,87609.5,0
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0
579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0
714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0
826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
487,France,Male,45,2,0.0,2,1,0,77475.73,0
567,France,Female,48,3,0.0,1,1,0,55362.45,0
751,France,Male,31,8,0.0,2,0,0,17550.49,0
598,Spain,Female,23,6,0.0,2,1,0,153229.19,0
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0
850,France,Male,28,8,99986.98,1,1,0,196582.55,0
759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0
701,France,Male,30,3,156660.72,2,1,0,45742.42,0
641,France,Male,33,2,146193.6,2,1,1,55796.83,1
850,France,Male,40,9,0.0,2,0,1,119232.33,0
624,France,Male,51,10,123401.43,2,1,1,127825.25,0
646,France,Male,30,7,0.0,2,1,0,153566.97,0
632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
591,France,Male,43,3,0.0,2,0,1,198926.36,0
679,France,Female,33,9,112528.65,2,1,0,177362.45,0
676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0
738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0
756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1
725,France,Female,44,10,0.0,1,0,1,93777.61,0
575,France,Male,29,4,121823.4,2,1,1,50368.87,0
640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
584,France,Male,38,1,115341.55,1,0,1,173632.92,0
679,France,Male,42,1,0.0,2,0,0,71823.15,0
653,France,Male,37,7,135847.47,1,1,0,144880.81,0
715,France,Female,32,10,0.0,2,1,0,60907.49,0
747,France,Female,45,1,114959.12,1,1,0,189362.39,1
657,Spain,Male,36,8,0.0,2,0,1,123866.43,0
654,France,Female,24,8,145081.73,1,1,1,130075.07,0
625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0
628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0
658,France,Male,20,7,0.0,2,0,0,187638.34,0
808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1
651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0
849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
534,France,Male,35,2,81951.74,2,1,0,115668.53,0
455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0
542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0
546,Spain,Female,45,2,0.0,1,0,0,197789.83,1
629,France,Male,40,9,0.0,1,1,0,106.67,0
756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0
694,France,Male,32,0,91956.49,1,1,1,59961.81,0
682,France,Female,26,0,110654.02,1,0,1,111879.21,0
601,Spain,Male,28,6,0.0,2,1,0,14665.28,0
544,France,Female,33,6,0.0,2,1,1,124113.04,0
550,France,Male,34,8,122359.5,1,0,0,116495.55,0
615,France,Female,35,2,97440.02,2,1,1,139816.1,0
519,France,Female,38,7,125328.56,1,1,0,188225.67,0
598,France,Female,64,9,0.0,1,0,1,13181.37,1
563,France,Male,35,3,106250.72,1,0,0,39546.32,0
705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
616,France,Female,31,8,0.0,1,0,1,76456.17,0
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
635,France,Female,72,4,74812.84,1,0,1,27448.33,0
613,Germany,Male,59,8,91415.76,1,0,0,27965.0,1
537,Germany,Male,66,8,103291.25,2,1,1,130664.79,0
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
728,France,Female,28,4,142243.54,2,1,0,33074.51,0
694,France,Female,22,4,0.0,2,1,1,11525.72,0
847,France,Male,51,5,97565.74,1,0,0,144184.06,1
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1
626,Spain,Male,29,7,0.0,2,1,0,49361.84,0
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0
698,France,Male,38,2,130015.24,1,1,1,41595.3,0
523,France,Male,22,8,123374.46,1,1,1,124906.59,0
593,France,Male,35,9,114193.24,1,1,0,71154.1,0
646,France,Female,42,3,175159.9,2,0,0,67124.48,1
676,France,Male,35,5,106836.67,2,1,0,84199.78,0
672,Spain,Male,43,5,0.0,2,1,1,64515.5,0
747,Germany,Male,58,7,116313.57,1,1,1,190696.35,1
630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1
564,France,Male,42,7,99824.45,1,1,1,36721.4,0
679,France,Male,30,9,0.0,2,1,0,157871.55,0
710,France,Male,33,10,118327.17,2,1,1,192928.82,0
573,France,Female,32,9,125321.84,2,1,1,130234.63,0
626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
695,France,Male,43,1,100421.1,1,1,1,101141.28,0
702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
674,France,Male,37,3,0.0,1,1,0,158049.9,0
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0
695,France,Female,36,2,0.0,2,0,1,167749.54,0
635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0
638,France,Female,29,9,103417.74,1,1,1,15336.4,0
716,France,Female,22,8,0.0,2,1,1,92606.98,0
647,Germany,Male,51,4,131156.76,1,1,0,29883.63,0
584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0
632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0
665,Spain,Male,38,9,0.0,1,0,1,87412.74,0
686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0
584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0
677,France,Female,24,0,148298.59,2,0,0,182913.95,0
599,Spain,Male,51,0,0.0,1,1,1,175235.99,0
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0
656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
679,Spain,Male,39,5,0.0,2,1,1,100060.54,0
488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
655,France,Female,60,3,0.0,2,1,1,86981.45,0
476,France,Female,40,4,0.0,2,0,0,182547.04,0
520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
618,France,Female,37,5,96652.86,1,1,0,98686.4,1
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0
600,France,Female,28,6,0.0,2,0,1,52193.23,0
643,Spain,Female,32,2,0.0,1,0,0,131301.74,0
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0
608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0
714,France,Male,52,4,100755.66,1,1,1,186775.25,0
774,France,Male,26,2,93844.69,1,1,0,28415.36,0
712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1
649,France,Male,39,3,113096.41,1,1,1,60335.24,0
677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0
705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
706,France,Female,44,4,129605.99,1,0,0,69865.49,0
682,France,Male,28,10,200724.96,1,0,1,82872.64,1
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0
505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0
697,France,Female,25,1,0.0,2,0,0,87803.32,0
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
538,Spain,Male,43,5,0.0,2,1,0,126933.73,0
545,Spain,Female,32,4,0.0,1,1,0,94739.2,0
835,France,Male,32,8,124993.29,2,1,1,27548.06,0
756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
714,France,Male,34,10,0.0,2,1,1,80234.14,0
466,France,Female,36,5,119540.15,1,0,1,80603.99,0
477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0
712,Spain,Male,74,5,0.0,2,0,0,151425.82,0
627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
692,Spain,Female,34,4,109699.08,1,1,1,37898.91,0
735,Spain,Male,50,9,0.0,1,0,0,166677.35,1
694,France,Male,42,3,156864.2,2,0,0,88890.75,0
733,France,Female,28,5,0.0,2,0,0,12761.16,0
591,France,Male,40,2,99886.42,2,1,1,88695.19,0
547,France,Female,38,5,167539.97,1,0,1,159207.34,0
802,France,Male,29,9,127414.55,1,1,1,134459.12,0
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1
621,France,Male,27,4,137003.68,1,1,0,21254.06,0
614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0
642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0
619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0
767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
698,Germany,Male,44,10,116363.37,2,1,0,198059.16,0
765,France,Male,43,9,157960.49,2,0,0,136602.8,0
550,France,Male,57,5,0.0,1,1,1,133501.94,0
730,Spain,Male,42,4,0.0,2,0,1,85982.47,0
695,France,Male,36,6,114007.5,2,1,0,118120.88,0
698,France,Female,51,6,144237.91,4,1,0,157143.61,1
680,Spain,Male,35,9,0.0,2,0,0,143774.06,0
849,France,Male,27,0,0.0,2,0,1,157891.86,0
601,France,Female,38,0,0.0,2,1,0,165196.65,0
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
850,France,Female,39,2,0.0,2,1,0,179451.42,0
479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0
708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0
545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0
733,France,Male,42,9,150507.21,1,0,1,169964.12,0
758,France,Female,30,3,141581.08,1,1,0,156249.06,0
559,France,Male,32,9,145303.52,1,1,0,103560.98,0
683,France,Male,43,2,112499.42,2,1,0,30375.18,0
589,France,Male,36,1,100895.54,1,1,1,68075.14,0
668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0
781,France,Female,19,3,0.0,2,1,1,124297.32,0
788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0
716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
583,France,Female,27,4,0.0,3,1,0,163113.41,0
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0
727,France,Male,28,5,0.0,2,0,1,19653.08,0
597,France,Female,29,5,0.0,2,1,1,174825.57,0
713,France,Male,46,5,0.0,1,1,1,55701.62,0
665,France,Male,33,2,101286.11,1,1,1,159840.51,0
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
568,Spain,Female,46,3,0.0,2,1,1,29372.62,0
710,France,Female,32,3,0.0,1,1,0,94790.34,0
668,France,Male,28,4,107141.27,1,1,0,193018.71,0
622,France,Male,38,5,0.0,2,0,0,105295.77,0
682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0
682,France,Male,55,9,0.0,1,1,0,153356.8,1
656,France,Female,45,7,145933.27,1,1,1,199392.14,0
528,Germany,Male,32,2,99092.45,1,0,1,111149.98,0
559,France,Female,31,3,127070.73,1,0,1,160941.78,0
780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0
656,France,Male,63,8,0.0,2,0,1,57014.43,0
484,France,Male,41,5,0.0,1,1,1,74267.35,0
584,France,Male,47,5,0.0,2,1,0,89286.29,0
563,France,Male,30,7,90727.79,1,1,0,122268.75,0
730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0
657,France,Male,50,9,0.0,2,0,0,37171.46,0
556,Spain,Male,38,2,115463.16,1,1,0,150679.65,0
705,France,Male,25,9,0.0,2,0,1,112331.19,0
597,France,Male,44,8,78128.13,2,0,1,109153.04,0
499,France,Female,38,9,0.0,2,0,1,183042.2,0
778,France,Male,38,3,145018.49,2,1,1,126702.41,0
752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0
641,France,Female,48,3,147341.43,1,1,1,157458.61,1
705,France,Male,32,7,0.0,2,1,0,7921.57,0
700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
726,Spain,Female,35,9,0.0,2,0,1,100556.98,0
614,France,Male,49,1,0.0,2,1,0,192440.54,0
787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
630,France,Male,43,9,0.0,2,1,1,34338.04,0
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0
539,France,Male,20,0,83459.86,1,1,1,146752.67,0
476,France,Female,32,6,111871.93,1,0,0,112132.86,0
586,Spain,Female,28,2,0.0,2,1,1,92067.35,0
584,Spain,Female,37,8,0.0,2,0,1,100835.19,0
587,France,Male,36,1,0.0,2,0,1,17135.6,0
684,France,Female,48,3,73309.38,1,0,0,21228.34,1
602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
655,France,Female,51,3,0.0,2,0,1,15801.02,0
622,France,Female,30,4,107879.04,1,0,1,196894.62,0
602,France,Female,25,0,0.0,2,1,1,101274.17,0
719,Spain,Female,40,9,0.0,2,1,0,182224.14,0
800,France,Female,29,2,0.0,2,0,0,167773.55,0
729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0
557,France,Male,39,8,146200.01,1,1,0,177944.64,0
623,France,Female,29,1,0.0,2,0,0,39382.06,0
585,France,Female,38,5,0.0,1,1,1,87363.56,0
765,France,Male,40,6,138033.55,1,1,1,67972.45,0
529,France,Female,29,8,0.0,2,1,0,19842.11,0
633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0
461,France,Female,28,8,0.0,1,1,1,103349.74,0
640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1
755,France,Female,28,7,124540.28,1,0,1,188850.89,0
548,France,Male,57,6,76165.65,1,1,1,133537.53,0
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
702,France,Male,40,7,145536.9,1,0,1,135334.24,0
813,France,Male,32,1,122889.88,1,1,1,26476.18,0
609,Spain,Male,53,10,0.0,1,1,1,154642.91,0
588,Germany,Male,41,2,131341.46,2,0,1,7034.94,0
653,France,Male,46,0,119556.1,1,1,0,78250.13,1
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
561,France,Female,49,8,0.0,2,1,1,12513.07,0
710,Spain,Female,75,5,0.0,2,1,1,9376.89,0
748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0
427,Spain,Female,39,9,0.0,2,1,0,28368.37,0
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
691,France,Male,58,3,0.0,1,0,1,194930.3,1
637,France,Female,21,10,125712.2,1,0,0,175072.47,0
634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
792,France,Female,42,2,0.0,2,1,0,92664.09,0
557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0
591,France,Male,35,7,183027.25,1,1,1,56028.79,0
636,France,Male,42,2,0.0,2,1,1,55470.78,0
606,France,Male,47,3,93578.68,2,0,1,137720.56,1
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
574,France,Female,33,3,134348.57,1,1,0,63163.99,0
663,France,Male,28,4,0.0,2,1,1,123969.64,0
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0
833,France,Male,37,8,151226.18,2,1,1,136129.49,0
497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0
820,France,Male,33,2,132150.26,2,1,0,23067.97,0
749,France,Male,41,5,57568.94,1,1,1,61128.29,0
596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0
640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
538,France,Female,32,2,0.0,1,1,1,80130.54,0
573,France,Female,23,2,0.0,1,1,0,122964.18,0
588,France,Female,21,8,0.0,2,1,1,110114.19,0
588,Germany,Male,33,9,150186.22,2,1,1,65611.01,0
701,France,Male,51,9,0.0,2,0,0,61961.57,0
513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0
439,France,Male,28,7,110976.23,2,1,0,138526.96,0
555,France,Male,40,10,139930.18,1,1,1,105720.09,0
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
