CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
632,France,Male,43,2,100013.51,1,1,0,24275.32,0
528,France,Female,27,7,176227.07,2,0,1,139481.53,0
515,France,Male,48,5,129387.94,1,0,1,147955.91,1
608,France,Male,42,10,163548.07,1,1,0,38866.85,0
551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
650,France,Male,60,8,0.0,2,1,1,102925.76,0
799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1
745,Spain,Female,38,7,0.0,2,1,1,194230.82,0
850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0
601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1
642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0
562,Spain,Female,29,9,120307.58,1,1,1,6795.61,0
683,France,Female,40,1,0.0,2,0,0,75762.0,0
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0
678,France,Male,40,1,0.0,2,1,1,187343.4,0
790,France,Male,26,5,0.0,1,1,0,20510.79,0
627,France,Female,21,7,98993.02,1,1,1,169156.64,0
467,Spain,Male,39,5,0.0,2,1,1,7415.96,0
850,France,Female,37,3,212778.2,1,0,1,69372.88,0
734,France,Female,29,0,139994.66,1,1,0,17744.72,0
677,France,Female,37,3,0.0,2,1,1,38252.25,0
592,France,Female,38,4,0.0,2,1,0,35338.96,0
815,France,Male,37,1,166115.42,1,1,0,67208.3,0
635,Spain,Female,48,2,0.0,2,1,1,136551.25,0
651,France,Male,23,10,0.0,2,1,1,170099.23,0
593,France,Male,43,9,0.0,2,1,1,76357.43,0
498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
679,France,Female,44,3,118742.74,2,1,0,1568.91,0
603,Germany,Male,35,1,105346.03,2,1,1,130379.5,0
692,France,Male,40,6,163505.16,1,0,0,90424.09,0
574,France,Female,39,5,119013.86,1,1,0,103421.91,0
652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0
655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1
654,France,Male,38,8,0.0,2,1,0,88659.44,0
581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0
610,France,Female,31,6,107784.65,1,1,1,141137.53,0
643,France,Male,34,7,0.0,2,0,1,100304.13,0
637,Germany,Female,39,9,137843.8,1,1,1,117622.8,1
431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0
688,France,Male,52,1,0.0,2,1,1,172033.57,0
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0
444,France,Female,45,4,0.0,2,1,0,161653.5,1
742,France,Female,35,2,79126.17,1,1,1,126997.53,0
556,France,Female,36,2,134208.22,1,0,1,177670.57,0
557,Spain,Male,42,4,0.0,2,0,1,86642.38,0
647,Spain,Female,44,5,0.0,3,1,1,174205.22,1
641,France,Female,42,7,125437.14,2,0,0,164128.58,0
437,France,Male,49,9,111634.29,2,0,1,166440.32,0
808,France,Male,24,4,122168.65,1,1,0,174107.04,0
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0
664,France,Female,36,0,103502.22,1,1,1,146191.82,0
694,France,Male,36,3,97530.25,1,1,1,117140.41,0
555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0
677,France,Male,36,4,0.0,2,1,0,7824.31,0
523,France,Male,61,8,66250.71,1,1,1,21859.06,0
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0
724,Spain,Male,41,5,0.0,1,0,1,115753.94,0
726,France,Female,31,9,114722.05,2,1,1,98178.57,0
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
715,France,Male,45,4,0.0,2,1,1,55043.93,0
700,Spain,Male,44,9,0.0,2,1,0,142287.65,0
529,France,Female,31,5,0.0,2,1,0,26817.23,0
662,Spain,Female,30,9,0.0,2,0,1,157884.83,0
517,France,Male,62,1,43772.66,3,1,0,187756.24,1
662,France,Male,34,2,0.0,2,0,1,21497.27,0
537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0
688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0
706,France,Male,54,9,117444.51,1,1,1,186238.85,0
679,France,Male,37,7,74260.03,1,1,0,194617.98,0
516,France,Female,45,4,0.0,1,1,0,95273.73,1
695,France,Female,29,9,0.0,2,1,0,111565.45,0
684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0
623,France,Male,40,6,0.0,2,1,1,66119.07,0
655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
642,Spain,Female,36,6,0.0,2,1,1,97938.59,0
758,France,Male,26,4,155739.76,1,1,0,171552.02,0
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0
685,Spain,Female,42,2,0.0,2,0,0,199992.48,0
591,France,Female,42,10,0.0,2,0,0,171099.22,0
688,France,Male,38,7,148045.68,1,1,0,175479.92,1
814,France,Male,48,9,136596.85,1,1,1,185791.9,0
582,France,Male,41,1,40488.76,1,1,0,128528.83,0
554,France,Female,38,3,138731.95,1,1,1,194138.36,0
588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
680,France,Male,31,9,0.0,2,1,0,36145.53,0
477,France,Male,47,9,144900.58,1,1,0,61315.37,1
675,France,Male,35,8,0.0,2,1,1,56642.97,0
600,France,Female,37,4,0.0,3,1,0,7312.25,1
648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
607,France,Female,31,1,102523.88,1,1,1,166792.71,0
540,Germany,Male,37,3,129965.18,1,0,0,19374.08,0
520,France,Male,58,3,0.0,2,0,1,32790.02,0
556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1
577,Spain,Female,39,4,0.0,2,1,0,91366.42,0
656,France,Male,40,2,0.0,2,1,1,180553.48,0
790,France,Female,41,2,126619.27,1,1,0,198224.38,0
831,Spain,Female,44,10,0.0,1,0,1,47729.33,0
704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
517,Spain,Male,39,3,0.0,2,0,1,12465.51,0
612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
669,France,Male,43,1,163159.85,1,0,1,15602.8,0
413,Spain,Male,35,2,0.0,2,1,1,60972.84,0
653,France,Female,31,7,102575.04,1,1,1,11043.54,0
686,France,Male,34,6,146178.13,2,1,1,88837.11,0
781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
780,France,Female,37,3,0.0,2,0,0,182156.81,1
644,France,Male,33,2,0.0,1,1,0,96420.58,0
745,France,Male,46,2,122220.19,1,1,1,118024.1,0
527,France,Male,32,0,0.0,1,1,0,109523.88,0
514,France,Female,46,3,106511.85,1,1,0,55072.32,0
741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
604,France,Male,40,1,84315.02,1,0,0,36209.1,0
756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0
607,France,Female,21,0,0.0,2,1,0,116106.52,0
642,France,Female,40,7,0.0,2,1,0,183963.34,0
632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
657,France,Male,44,6,76495.04,1,1,0,79071.89,0
680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
685,Spain,Male,38,4,0.0,2,1,1,35884.91,0
720,France,Male,44,3,86102.27,1,1,0,180134.88,1
573,France,Female,36,1,0.0,1,1,1,56905.38,0
757,Spain,Male,33,5,77253.22,1,0,1,194239.63,0
706,France,Female,29,5,112564.62,1,1,0,42334.38,0
850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
583,France,Male,48,3,91246.53,1,1,0,60017.46,1
611,France,Male,38,7,0.0,1,1,1,63202.0,0
667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0
702,France,Male,26,2,71281.29,1,1,1,108747.12,1
663,France,Male,43,4,87624.03,2,1,0,149401.33,0
458,France,Female,39,9,0.0,2,1,0,116343.09,0
669,France,Female,42,9,0.0,2,0,0,135630.32,0
565,France,Male,36,6,106192.1,1,1,0,149575.59,0
383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1
626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0
570,France,Female,18,4,82767.42,1,1,0,71811.9,0
717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0
608,France,Male,33,9,89968.69,1,1,0,68777.26,0
620,Spain,Female,43,2,0.0,2,1,0,20670.1,0
618,France,Female,40,0,0.0,1,1,0,119059.13,0
598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0
742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1
636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
745,Spain,Female,54,8,0.0,1,1,0,173912.29,1
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1
599,Spain,Female,39,4,0.0,1,1,0,194273.2,1
516,France,Female,43,2,112773.73,2,1,1,139366.58,0
741,Germany,Female,19,8,108711.57,2,1,0,24857.25,0
621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0
753,France,Male,32,6,177729.13,1,1,1,161642.08,0
511,France,Female,30,5,0.0,2,1,0,143994.86,0
850,France,Male,40,8,102800.65,1,1,0,60811.56,0
479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
730,Spain,Female,52,7,0.0,2,0,1,122398.84,0
687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
557,France,Female,32,6,184686.41,2,1,0,14956.44,0
712,Spain,Female,48,8,0.0,2,1,0,183235.33,0
704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0
678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1
635,France,Male,29,1,0.0,1,0,1,24865.54,0
683,Spain,Male,40,8,0.0,1,1,0,75848.22,0
638,Spain,Male,30,9,136808.53,2,1,1,106642.97,0
610,France,Male,37,0,0.0,1,1,0,114514.64,0
653,France,Male,51,3,0.0,1,1,0,170426.65,1
629,France,Male,44,5,0.0,4,0,0,117572.59,1
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1
657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
616,France,Male,29,9,0.0,1,1,1,166984.44,0
558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
585,Spain,Male,36,10,0.0,2,1,1,180318.6,0
524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0
681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0
677,France,Female,27,2,0.0,2,0,1,114685.92,0
696,Germany,Male,38,6,142316.14,1,1,1,8018.49,0
654,France,Male,55,3,87485.67,1,1,1,3299.01,0
753,France,Female,40,0,3768.69,2,1,0,177065.24,1
718,France,Female,67,7,0.0,3,1,1,82782.08,0
565,France,Female,38,5,126645.13,1,1,1,168303.55,0
576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0
668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1
727,France,Male,32,1,59271.82,1,1,1,46019.43,0
670,France,Male,36,7,0.0,2,0,0,59571.5,0
604,France,Male,26,8,149542.52,2,0,1,197911.52,0
520,France,Female,29,8,95947.76,1,1,0,4696.44,0
572,France,Male,24,1,0.0,2,1,1,151460.84,0
600,France,Male,31,8,0.0,2,1,1,121555.51,0
763,France,Female,31,4,0.0,2,0,0,50404.72,0
629,France,Male,31,6,0.0,2,1,0,93881.75,0
765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0
731,Spain,Male,41,3,0.0,2,1,0,101371.72,0
600,France,Female,38,9,0.0,2,1,1,58855.85,0
694,Spain,Female,39,9,0.0,2,0,0,99924.04,0
671,France,Male,31,0,116234.61,1,1,0,172096.08,0
706,France,Male,38,1,0.0,2,1,0,122379.54,0
515,France,Female,37,0,196853.62,1,1,1,132770.11,0
616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0
612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1
724,France,Female,69,5,117866.92,1,1,1,62280.91,0
636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
648,France,Female,38,2,0.0,2,0,1,9551.49,0
660,France,Female,20,6,167685.56,1,1,0,57929.9,0
724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
697,France,Female,47,6,128252.66,1,1,1,168053.4,0
734,France,Male,34,6,133598.4,1,1,1,13107.24,0
748,France,Female,34,8,0.0,2,1,0,53584.03,0
584,France,Female,44,5,95671.75,2,1,1,106564.88,0
764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0
519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
594,France,Male,38,4,0.0,2,0,0,186884.04,0
431,France,Male,37,0,120764.08,1,1,1,117023.08,0
689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
624,Spain,Male,38,7,123906.55,1,1,0,135096.78,0
499,Spain,Male,39,6,0.0,2,1,1,81409.0,0
626,France,Female,29,4,105767.28,2,0,0,41104.82,0
710,Spain,Male,22,8,0.0,3,1,0,107292.91,0
654,Spain,Male,40,5,105683.63,1,1,0,173617.09,0
520,France,Male,38,5,0.0,2,1,0,163185.76,0
606,France,Male,40,5,0.0,2,1,1,70899.27,0
707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
741,France,Female,44,7,0.0,2,1,1,190534.76,0
703,France,Male,43,8,0.0,2,1,0,9704.66,0
618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0
649,Spain,Female,49,2,0.0,1,1,0,84863.85,1
552,France,Male,42,9,133701.07,2,1,0,101069.71,1
654,France,Male,36,2,112262.84,1,1,0,12873.39,0
658,France,Male,29,4,80262.6,1,1,1,20612.82,0
659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0
662,France,Female,47,6,0.0,2,1,1,129392.75,0
640,France,Male,44,3,137148.68,1,1,0,92381.01,0
652,France,Male,48,4,59486.31,1,1,0,163944.18,1
634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0
745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
786,France,Male,34,9,0.0,2,1,0,144517.19,0
793,Spain,Female,36,0,0.0,1,0,0,148993.47,0
551,France,Male,31,1,0.0,2,1,1,185105.44,0
478,France,Female,38,4,171913.87,1,1,0,51820.87,1
849,France,Female,41,9,115465.28,1,1,0,103174.5,0
634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
534,France,Male,52,1,0.0,3,1,1,104035.41,1
680,France,Male,37,4,0.0,2,1,0,61240.87,0
841,Spain,Male,28,4,0.0,2,1,1,179436.6,0
472,France,Male,31,4,58662.92,2,0,1,73322.0,0
850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0
738,Germany,Female,40,6,114940.67,2,1,1,194895.57,1
687,Spain,Male,35,3,0.0,2,1,1,176450.19,0
580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
418,France,Male,28,7,98738.92,1,1,0,122190.22,0
660,France,Male,63,8,137841.53,1,1,1,42790.29,0
609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
510,France,Female,26,6,136214.08,1,0,0,159742.33,0
496,France,Male,32,4,127845.83,1,1,0,66469.2,0
622,Spain,Male,42,9,0.0,2,1,0,119127.06,0
697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
690,France,Female,26,3,118097.87,1,1,0,61257.83,0
787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0
680,France,Female,34,1,0.0,2,1,0,167035.07,0
692,Spain,Female,29,4,0.0,2,0,0,138880.24,0
772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0
678,France,Female,22,6,118064.93,2,1,1,195424.01,0
806,France,Male,40,5,80613.93,1,1,1,142838.64,0
682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0
745,Spain,Female,35,8,0.0,2,1,1,116581.1,0
728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0
773,Spain,Male,52,2,0.0,2,1,0,57337.79,0
636,France,Female,45,7,139859.23,1,1,1,108402.54,0
669,France,Male,30,7,95128.86,1,0,0,19799.26,0
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0
554,France,Male,33,3,117413.95,1,1,1,12766.74,0
514,France,Male,26,1,0.0,2,0,0,121551.93,0
721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0
719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0
649,Spain,Male,32,1,0.0,1,0,1,91167.19,1
676,France,Female,36,3,91711.59,1,1,1,95393.43,0
654,France,Female,29,4,96974.97,1,0,1,141404.07,0
570,France,Male,32,9,117337.54,2,0,1,62810.91,0
543,France,Male,64,4,0.0,2,1,1,148305.82,0
799,France,Male,70,8,70416.75,1,1,1,36483.52,0
616,France,Male,31,3,94263.91,2,1,0,168895.06,0
775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0
532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1
850,France,Male,49,5,122486.47,1,0,1,59748.19,0
603,France,Female,39,9,76769.68,1,0,0,48224.72,0
850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
667,France,Female,48,2,0.0,2,1,1,148608.39,0
765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0
640,France,Female,67,3,0.0,1,0,1,42964.63,0
739,France,Male,42,2,141642.92,2,1,0,172149.76,0
793,France,Male,63,4,103729.79,2,1,1,80272.06,0
609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
745,Spain,Male,34,9,0.0,2,1,0,50046.25,0
597,Spain,Male,35,9,0.0,3,0,1,73181.39,1
664,France,Male,40,9,0.0,2,1,0,194767.3,0
549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
606,France,Male,37,6,82373.94,1,0,0,172526.9,1
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0
697,France,Female,49,7,195238.29,4,0,1,131083.56,1
684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0
605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0
635,Spain,Female,32,8,0.0,2,1,1,19367.98,1
508,France,Male,49,1,93817.41,2,1,1,132468.76,1
818,France,Female,49,2,0.0,1,0,1,192298.84,1
714,France,Female,72,3,0.0,1,1,1,86733.61,0
739,France,Male,41,5,0.0,2,0,0,143882.25,0
797,France,Female,29,1,0.0,2,1,1,132975.39,0
603,France,Female,34,9,0.0,2,1,0,167916.35,0
582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0
670,France,Female,54,2,95507.12,1,1,1,63213.31,0
562,France,Male,38,5,0.0,1,1,0,115700.2,0
805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0
542,France,Male,32,7,107871.72,1,1,0,125302.64,0
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0
644,France,Female,39,9,0.0,1,1,0,3740.93,0
601,France,Female,26,8,78892.23,1,1,1,23703.52,0
781,France,Male,29,9,0.0,2,0,0,172097.4,0
684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1
639,Spain,Female,54,2,0.0,2,1,1,53843.71,0
609,France,Male,48,1,108019.27,3,1,1,184524.65,1
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0
469,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
713,France,Male,53,6,115029.4,1,0,0,191521.32,1
710,Spain,Female,30,10,0.0,2,1,0,19500.1,0
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1
799,Spain,Male,35,7,0.0,2,0,1,140780.8,0
561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0
675,France,Female,34,10,84944.58,1,0,0,146230.63,0
602,Spain,Male,33,5,0.0,2,0,1,64038.34,0
643,France,Female,31,3,167949.48,1,1,0,143162.34,0
603,France,Male,45,9,0.0,1,0,0,148516.79,0
648,Germany,Male,44,9,111369.79,2,1,1,91947.74,0
526,Spain,Female,43,3,0.0,2,1,0,31705.19,0
633,France,Female,37,9,156091.97,1,1,0,72008.61,0
639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0
730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
621,Spain,Male,39,8,0.0,2,1,0,36122.96,0
647,France,Female,42,9,0.0,2,1,1,51362.82,0
850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
699,France,Male,37,10,0.0,2,0,0,83263.04,0
550,France,Male,22,6,154377.3,1,1,1,51721.52,0
810,France,Male,33,6,0.0,2,1,1,77965.67,0
501,France,Female,34,5,0.0,1,1,0,27380.99,0
628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0
608,France,Male,33,4,0.0,1,0,1,130474.03,0
616,France,Female,37,6,0.0,2,1,0,86242.18,0
627,Spain,Female,55,6,0.0,1,0,0,91943.94,1
570,France,Female,29,0,0.0,1,1,0,37092.43,0
617,Spain,Male,34,9,0.0,2,1,0,118749.58,0
478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1
363,Spain,Female,28,6,146098.43,3,1,0,100615.14,1
668,Spain,Female,69,9,0.0,1,0,1,134483.07,0
727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1
438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
657,France,Female,28,7,0.0,2,0,1,5177.62,0
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0
491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1
483,France,Male,27,1,77805.66,1,1,1,2101.89,0
613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
777,France,Female,58,4,0.0,1,1,1,62449.07,1
573,France,Male,27,2,128243.03,1,1,1,11631.34,0
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0
644,France,Male,38,3,0.0,2,1,1,79928.41,0
629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
718,France,Female,25,7,0.0,2,1,0,30380.12,0
445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0
659,France,Female,56,9,123785.24,1,1,0,99504.03,1
721,France,Female,55,3,44020.89,1,1,0,65864.4,1
705,Spain,Female,23,5,0.0,2,1,1,73131.73,0
490,France,Female,40,1,0.0,1,1,1,49594.19,1
670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
572,France,Male,30,6,117696.67,1,1,0,100843.82,0
619,France,Female,35,4,90413.12,1,1,1,20555.21,0
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
683,France,Male,25,4,0.0,2,1,0,152698.24,0
529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1
644,France,Male,33,9,141234.98,1,1,0,95673.05,0
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
515,France,Male,40,0,109542.29,1,1,1,166370.81,0
735,Spain,Male,55,2,103176.62,1,0,1,163516.16,0
739,France,Male,58,2,101579.28,1,1,1,72168.53,0
640,France,Female,42,5,176099.13,1,1,1,8404.73,0
627,France,Female,57,9,0.0,2,1,1,107712.42,0
718,Spain,Male,32,8,0.0,2,1,1,41399.33,0
667,France,Male,33,4,0.0,2,1,1,131834.75,0
555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
666,France,Female,27,4,0.0,2,0,0,88751.45,0
638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0
738,France,Female,39,1,94435.45,2,0,1,189430.86,0
850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0
848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1
704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0
733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0
619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0
706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0
491,France,Female,36,0,53369.13,1,1,1,103934.12,0
744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
559,France,Female,38,8,95139.41,1,1,1,86575.46,0
695,France,Male,29,5,0.0,2,1,1,6770.44,0
527,Spain,Female,36,6,0.0,2,1,1,102280.29,0
607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
