age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
30,205950,10,0,0,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
38,63509,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
27,301654,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
17,116626,7,0,1719,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
24,263498,7,0,0,40,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
36,318972,10,0,0,65,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50,135643,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,China,<=50K
32,251701,12,0,0,40,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,MISSING,<=50K
36,386726,14,0,1977,44,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
90,77053,9,0,4356,40,MISSING,HS-grad,Widowed,MISSING,Not-in-family,White,Female,United-States,<=50K
65,178934,9,0,0,20,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,Jamaica,<=50K
21,219137,6,0,0,25,Private,10th,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
42,172307,9,0,0,48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
36,76845,9,0,0,35,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
68,89011,16,0,0,50,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,<=50K
58,48433,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
22,161532,10,0,0,35,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
56,189975,10,0,1902,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
26,33610,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
46,28334,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
43,154374,10,15024,0,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
26,177035,7,0,0,40,State-gov,11th,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
26,195216,9,0,0,12,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
43,242521,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
29,180299,10,0,0,35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
38,215917,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,Philippines,<=50K
31,168312,11,0,0,40,Federal-gov,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
46,163229,4,0,0,40,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
50,229272,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
38,91857,9,0,0,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
36,321733,13,0,1741,40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
23,102729,10,0,0,15,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
46,187715,10,0,0,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
56,314727,9,0,0,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
48,313925,12,0,0,30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
24,149457,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50,177705,13,0,0,40,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
62,69867,13,0,0,55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
23,236994,9,0,0,60,Private,HS-grad,Never-married,Sales,Own-child,White,Male,United-States,<=50K
47,94809,11,0,0,45,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
35,108293,13,0,0,32,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,United-States,>50K
25,361307,13,0,0,40,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
25,123586,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Male,United-States,<=50K
20,168863,10,0,0,20,MISSING,Some-college,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
52,165681,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
19,194905,10,0,0,12,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
52,35598,9,0,0,40,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,United-States,<=50K
62,125493,9,5178,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Wife,White,Female,Scotland,>50K
46,58126,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60,93272,9,0,0,40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
55,204751,9,0,0,65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
20,236592,8,0,0,35,Private,12th,Never-married,Prof-specialty,Not-in-family,White,Female,Italy,<=50K
25,218136,10,0,0,40,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,Outlying-US(Guam-USVI-etc),<=50K
52,117674,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
33,163110,9,3781,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
44,165815,5,0,0,40,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
39,346478,10,0,0,45,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
62,76720,13,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
43,33331,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
29,153167,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,Black,Female,United-States,<=50K
66,22313,7,0,0,20,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
36,201117,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
53,150393,9,0,1504,35,MISSING,HS-grad,Never-married,MISSING,Not-in-family,White,Male,United-States,<=50K
28,100829,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
54,35576,10,0,0,40,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
43,188291,15,15024,0,45,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
44,120057,12,4386,0,45,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
62,245491,13,99999,0,40,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,>50K
43,112607,7,0,0,60,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
23,109307,11,0,0,40,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
54,186117,13,0,0,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
68,235882,16,0,2377,60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
70,105376,10,0,0,40,Private,Some-college,Never-married,Tech-support,Other-relative,White,Male,United-States,<=50K
50,171199,7,0,0,40,Private,11th,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
52,74660,14,0,0,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
26,370727,13,0,1977,40,MISSING,Bachelors,Married-civ-spouse,MISSING,Wife,White,Female,United-States,>50K
30,225053,9,0,0,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
39,30673,10,0,0,50,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,>50K
37,93717,10,7298,0,45,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
39,37314,14,0,0,50,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
20,415913,10,0,0,30,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
38,95432,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
46,211226,12,0,0,36,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,Other,Male,United-States,<=50K
27,188343,9,0,0,40,Federal-gov,HS-grad,Separated,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
31,226443,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
28,419740,13,0,0,52,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
40,248094,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
46,377401,9,0,1902,70,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Canada,>50K
26,195994,10,0,0,15,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
48,207058,9,0,0,37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50,289390,9,0,0,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
62,159908,13,0,1258,38,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
21,193219,9,0,0,35,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,Jamaica,<=50K
38,299810,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
36,269722,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
17,25690,6,0,0,10,Private,10th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
32,343872,10,0,0,35,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,Haiti,<=50K
31,111843,12,0,0,40,State-gov,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
60,156616,9,0,0,40,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
43,110556,9,0,0,40,Private,HS-grad,Separated,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
43,180138,9,0,0,45,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
36,37778,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
70,280639,9,2329,0,20,Self-emp-not-inc,HS-grad,Widowed,Other-service,Other-relative,White,Female,United-States,<=50K
31,33117,9,0,0,50,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
32,222548,9,0,0,40,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
39,93319,9,0,0,4,Self-emp-not-inc,HS-grad,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
35,190226,9,0,0,40,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
50,196307,10,7688,0,40,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
53,290640,10,0,0,50,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
26,289700,10,0,0,25,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
59,195820,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
47,181342,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,United-States,<=50K
42,159931,13,0,0,45,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
51,111939,9,0,0,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
36,186212,12,0,0,50,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25,64860,10,0,0,22,Private,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,United-States,<=50K
62,254534,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
50,187830,14,0,0,62,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
35,177974,9,0,0,40,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
21,57916,4,0,0,40,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
30,78530,9,0,0,65,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Canada,>50K
42,228320,4,0,0,40,Local-gov,7th-8th,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
47,98012,14,7688,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
31,37030,12,0,0,25,MISSING,Assoc-acdm,Never-married,MISSING,Own-child,White,Female,United-States,<=50K
39,33975,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
27,156266,9,0,0,20,Private,HS-grad,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
33,136331,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
42,195897,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
18,163787,10,0,0,15,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
37,131827,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
32,171215,10,0,0,48,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
33,222162,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60,296485,3,0,0,40,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
46,181413,12,0,0,40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
25,199224,13,0,0,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
37,334291,13,0,0,50,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
20,148294,10,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
48,166929,13,0,0,45,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,MISSING,>50K
42,277488,15,15024,0,65,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
20,447488,5,0,0,30,Private,9th,Never-married,Other-service,Unmarried,White,Male,Mexico,<=50K
46,174370,10,0,0,55,Private,Some-college,Separated,Sales,Not-in-family,White,Male,United-States,<=50K
59,221336,6,0,0,40,Private,10th,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,Philippines,<=50K
22,183083,10,0,0,35,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
45,358886,8,2407,0,50,Private,12th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
45,130206,9,0,0,40,State-gov,HS-grad,Divorced,Adm-clerical,Other-relative,White,Female,United-States,<=50K
48,164964,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
25,242700,10,10520,0,50,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,>50K
32,330715,9,99999,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
42,195096,9,4064,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
31,90409,10,0,0,35,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
45,28497,13,0,1485,70,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
58,215245,13,0,0,37,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
66,177351,13,0,2174,40,MISSING,Bachelors,Married-civ-spouse,MISSING,Husband,White,Male,United-States,>50K
59,148626,6,0,0,40,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
44,191814,10,0,0,45,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
23,13769,10,0,0,30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
46,265554,9,0,0,40,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
40,47902,9,0,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
22,219233,9,0,1602,30,MISSING,HS-grad,Never-married,MISSING,Own-child,Black,Male,United-States,<=50K
26,375980,9,0,0,37,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,United-States,<=50K
30,149184,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
43,137722,9,0,0,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
48,142719,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
