age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
42,144995,1,0,0,25,Private,Preschool,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
19,149528,10,0,0,12,State-gov,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
39,224566,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
35,347491,11,0,0,40,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
35,538583,7,3674,0,40,Private,11th,Separated,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
40,190290,10,0,0,40,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
38,248919,9,0,2051,40,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
31,143653,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
28,190525,13,0,0,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
41,145441,14,0,0,50,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
55,308118,13,0,0,40,Private,Bachelors,Widowed,Machine-op-inspct,Unmarried,White,Female,MISSING,<=50K
26,177147,13,6849,0,65,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
48,95661,10,0,0,43,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
35,186845,13,5178,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K
25,410240,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
46,188161,9,0,0,40,Private,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,United-States,<=50K
37,127918,10,0,0,20,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Female,Puerto-Rico,<=50K
31,109055,9,3137,0,45,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
33,198183,13,0,0,50,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
29,253752,6,0,0,40,Private,10th,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,<=50K
21,170456,10,0,0,35,Private,Some-college,Never-married,Other-service,Own-child,White,Male,Italy,<=50K
41,144032,9,0,0,60,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
23,53245,13,0,0,40,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
21,211301,10,0,0,8,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
49,188823,9,0,0,42,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
20,188300,10,0,0,40,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
46,175958,8,0,0,45,Self-emp-inc,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,MISSING,<=50K
40,233320,4,0,0,25,Private,7th-8th,Separated,Other-service,Not-in-family,White,Female,United-States,<=50K
43,218558,9,0,0,40,MISSING,HS-grad,Married-civ-spouse,MISSING,Husband,White,Male,United-States,<=50K
29,201017,14,0,0,55,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,Scotland,<=50K
35,94529,9,0,0,40,State-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Female,United-States,<=50K
48,395368,10,0,0,40,Private,Some-college,Divorced,Handlers-cleaners,Other-relative,Black,Male,United-States,<=50K
32,27882,10,0,2205,40,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Female,Holand-Netherlands,<=50K
23,234663,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
45,119904,9,0,0,50,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,United-States,>50K
51,174102,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
50,168672,14,0,1902,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
22,189950,13,0,0,55,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
20,275385,9,0,0,45,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
33,34080,10,0,0,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
38,154568,14,0,0,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,MISSING,<=50K
41,27305,9,7688,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
38,119992,10,0,0,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
31,459465,10,0,0,50,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
45,200559,11,0,0,70,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
68,493363,13,0,0,20,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
37,709445,9,0,0,40,Private,HS-grad,Separated,Craft-repair,Other-relative,Black,Male,United-States,<=50K
22,24395,10,0,0,20,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
64,104756,10,0,0,8,MISSING,Some-college,Widowed,MISSING,Unmarried,White,Female,United-States,<=50K
50,145166,14,7298,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
34,164190,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
22,117747,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,Vietnam,<=50K
47,144844,9,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,173002,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
19,541282,10,0,0,40,MISSING,Some-college,Never-married,MISSING,Own-child,White,Male,United-States,<=50K
28,22422,9,0,0,55,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,United-States,<=50K
51,210736,6,0,0,40,Private,10th,Married-spouse-absent,Craft-repair,Other-relative,White,Male,United-States,<=50K
43,174491,9,0,0,40,Local-gov,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,United-States,<=50K
30,260782,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,MISSING,<=50K
24,143436,10,0,0,24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
33,174171,10,0,0,12,State-gov,Some-college,Separated,Tech-support,Not-in-family,White,Male,United-States,<=50K
22,197838,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
23,141323,10,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
36,218490,12,0,0,35,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41,396467,12,0,0,50,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
19,280071,10,0,0,50,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
19,125591,10,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
22,315974,10,0,0,40,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
70,92593,10,0,0,25,MISSING,Some-college,Widowed,MISSING,Not-in-family,White,Female,United-States,<=50K
60,73091,9,0,1876,50,Self-emp-not-inc,HS-grad,Separated,Other-service,Not-in-family,Black,Male,United-States,<=50K
65,23580,13,0,0,40,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
28,137296,12,0,0,40,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K
34,206609,10,0,0,35,Private,Some-college,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
43,240698,13,0,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
37,221740,13,0,0,30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
22,199011,9,0,0,20,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
24,134787,10,0,0,40,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
35,226311,10,0,0,38,Local-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
49,102110,9,0,0,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
38,266325,13,0,0,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
49,237920,16,0,0,60,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
20,165097,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
44,152629,13,3103,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
20,283969,10,0,0,15,Private,Some-college,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
40,277488,9,0,0,84,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
33,178429,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36,131414,10,0,0,36,Private,Some-college,Never-married,Sales,Not-in-family,Black,Female,United-States,<=50K
42,121012,10,0,0,45,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,257310,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
32,208291,9,0,0,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
45,205100,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
21,312017,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
21,27162,10,0,0,16,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
37,174308,9,0,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26,195734,9,2354,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
39,257175,13,0,625,40,Federal-gov,Bachelors,Divorced,Tech-support,Unmarried,Black,Female,United-States,<=50K
37,341672,13,0,0,40,Private,Bachelors,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,Philippines,<=50K
29,360527,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31,152940,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31,127610,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
29,427965,9,0,0,20,MISSING,HS-grad,Separated,MISSING,Unmarried,Black,Female,United-States,<=50K
24,118657,8,0,0,40,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
20,306639,10,0,0,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
47,334039,13,7298,0,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,329980,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40,146659,9,0,0,60,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38,168322,9,0,0,60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
67,222899,11,0,0,40,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
40,164678,12,0,0,32,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
40,230478,12,0,0,30,Self-emp-not-inc,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
18,123856,7,0,0,49,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
51,199688,10,0,0,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
58,259014,10,0,0,20,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
27,109997,9,0,0,40,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
43,303051,11,15024,0,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,134113,13,0,0,30,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
49,122066,14,0,0,45,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
17,175587,7,0,0,30,Local-gov,11th,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
67,190661,16,7896,0,50,Local-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
30,164190,13,0,0,42,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
58,203735,9,0,0,40,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
28,259351,6,0,0,40,Private,10th,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Male,Mexico,<=50K
34,80058,15,0,0,50,Private,Prof-school,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
30,203277,9,0,0,60,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
44,193494,10,0,0,72,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
49,98010,13,0,0,50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
31,332379,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
41,350387,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
24,145964,13,0,0,40,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,United-States,>50K
36,139703,14,0,0,40,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States,<=50K
23,196508,10,0,0,40,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Female,United-States,<=50K
51,169112,14,0,0,40,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
42,32981,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
44,111275,9,0,0,38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
65,107620,7,0,0,8,Private,11th,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
44,29591,13,0,2258,40,Federal-gov,Bachelors,Divorced,Tech-support,Not-in-family,White,Male,United-States,>50K
41,111483,9,0,0,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
41,79797,9,0,0,40,Private,HS-grad,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Japan,>50K
40,201495,13,0,0,45,Private,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,United-States,<=50K
37,160402,13,0,0,55,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
27,209292,9,0,0,32,Private,HS-grad,Never-married,Sales,Other-relative,Black,Female,Dominican-Republic,<=50K
51,76437,10,0,0,40,MISSING,Some-college,Divorced,MISSING,Unmarried,White,Female,United-States,<=50K
27,284196,6,0,0,40,Private,10th,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
32,640383,13,0,0,40,MISSING,Bachelors,Divorced,MISSING,Unmarried,White,Female,United-States,<=50K
