CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
632,France,Female,21,1,0.0,2,1,0,84008.66,0
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
656,France,Male,33,7,138705.02,2,1,0,37136.15,0
727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
724,France,Male,28,9,0.0,2,1,1,100240.2,0
481,France,Female,28,10,0.0,2,1,0,145215.96,0
710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0
756,Spain,Male,29,2,117412.19,2,1,0,4888.91,0
727,France,Male,32,1,59271.82,1,1,1,46019.43,0
713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
667,France,Female,37,9,71786.9,2,1,1,67734.79,0
593,Spain,Male,43,10,0.0,2,0,0,53478.02,0
603,France,Male,32,7,0.0,1,1,0,198055.94,1
686,Spain,Male,22,5,0.0,2,1,0,158974.45,0
549,France,Male,50,9,94748.76,2,0,1,13608.18,0
675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0
590,France,Male,36,1,0.0,2,1,0,48876.84,0
505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
794,Spain,Female,37,9,0.0,2,1,0,68008.85,0
567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0
657,Spain,Male,41,8,109402.13,1,1,1,66463.62,0
644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
586,Spain,Male,41,3,63873.56,1,1,0,83753.64,0
596,France,Male,36,2,0.0,2,1,1,12067.39,0
678,France,Female,26,1,0.0,2,1,0,45443.68,0
524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1
737,France,Female,33,4,0.0,2,1,0,115115.32,0
801,Spain,Female,46,6,0.0,2,1,1,170008.74,0
435,Germany,Male,37,8,114346.3,1,0,1,980.93,1
599,Spain,Male,36,4,0.0,2,0,0,13210.56,0
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
413,France,Male,34,9,0.0,2,0,0,6534.18,0
683,France,Male,30,8,110829.52,2,0,0,24938.84,0
676,France,Male,20,1,80569.73,1,0,0,68621.98,0
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0
628,Spain,Female,55,7,0.0,3,1,0,85890.75,1
685,France,Male,33,6,174912.72,1,1,1,43932.54,0
838,France,Male,31,2,0.0,2,1,0,8222.96,0
773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
678,France,Male,40,1,0.0,2,1,1,187343.4,0
512,France,Female,41,8,145150.28,1,1,0,64869.32,1
718,France,Male,33,7,102874.28,1,0,0,117841.06,0
656,France,Male,41,2,0.0,2,1,0,158973.77,0
567,France,Male,39,5,0.0,2,0,0,168521.72,0
619,France,Female,30,7,70729.17,1,1,1,160948.87,0
640,France,Female,42,5,176099.13,1,1,1,8404.73,0
837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0
660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1
751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1
524,France,Female,36,10,0.0,2,1,0,109614.57,0
541,France,Male,36,5,0.0,2,1,0,124795.84,0
537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
534,France,Female,49,7,0.0,1,1,0,13566.48,1
438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
577,France,Female,30,8,92472.1,2,0,1,126434.61,0
697,Germany,Female,74,3,108071.36,2,1,1,16445.79,0
634,France,Male,44,9,149961.11,1,1,0,57121.51,0
638,France,Female,43,3,145860.98,1,1,1,142763.51,1
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0
705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0
580,France,Female,56,1,131368.3,1,1,0,106918.67,1
665,France,Female,34,5,67816.72,1,1,1,29641.58,0
635,Spain,Male,31,1,0.0,2,1,0,135382.23,0
679,France,Female,30,1,112543.42,1,1,1,179435.21,0
797,Germany,Male,32,1,151922.94,1,1,0,8877.06,0
498,France,Female,31,10,0.0,2,1,0,13892.57,0
607,France,Female,49,9,119960.29,2,1,0,103068.22,0
744,France,Male,54,6,93806.31,2,0,1,140068.77,0
648,Spain,Male,32,8,0.0,1,1,0,133653.38,0
589,France,Male,37,5,0.0,1,1,0,61324.87,0
599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0
671,France,Female,31,7,41299.03,1,0,1,102681.32,0
516,France,Female,43,2,112773.73,2,1,1,139366.58,0
656,France,Female,30,4,74323.2,1,1,1,22929.08,0
546,France,Male,24,8,156325.38,1,1,1,125381.02,0
605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0
508,Spain,Male,54,10,0.0,1,1,1,175749.36,0
590,France,Female,45,2,81828.22,1,1,0,52167.97,0
640,France,Female,66,9,116037.76,1,0,1,184636.05,0
662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0
658,France,Female,40,7,140596.95,1,0,1,135459.02,1
617,France,Female,34,0,131244.65,2,1,0,183229.02,0
497,France,Male,47,6,0.0,1,1,1,90055.08,0
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0
850,France,Male,30,9,121535.18,1,0,0,40313.47,0
656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
545,Germany,Female,60,7,128981.07,1,0,1,176924.21,1
775,France,Male,40,9,126212.64,1,1,0,70196.57,0
527,France,Female,31,1,112203.25,1,1,0,182266.01,0
748,France,Female,39,9,132865.56,1,1,1,59636.43,1
610,France,Male,41,6,0.0,3,0,0,56118.81,1
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0
449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0
516,France,Male,46,2,0.0,2,1,1,169122.54,0
511,France,Female,33,3,0.0,2,1,0,132436.71,0
557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0
689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0
584,France,Female,39,2,112687.69,1,1,1,127749.61,0
805,France,Male,39,2,0.0,1,0,0,166650.32,0
652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0
573,France,Male,27,2,128243.03,1,1,1,11631.34,0
754,Spain,Female,50,7,146777.44,2,0,1,150685.52,0
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0
774,France,Female,42,3,137781.65,1,0,0,199316.19,0
461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0
601,France,Female,38,0,0.0,2,1,0,165196.65,0
771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
597,France,Male,61,5,0.0,2,1,1,81299.17,0
640,France,Male,44,3,137148.68,1,1,0,92381.01,0
817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0
678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0
685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0
812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
685,France,Male,35,9,0.0,1,1,0,167033.83,0
565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
641,France,Female,40,7,0.0,1,1,0,126996.67,0
670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0
502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0
850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0
691,France,Female,33,6,0.0,2,1,0,164074.89,0
649,Spain,Female,32,7,0.0,1,1,0,28797.32,0
695,France,Male,45,3,0.0,2,1,1,30793.61,0
514,France,Male,26,1,0.0,2,0,0,121551.93,0
538,France,Female,38,8,88758.95,2,0,0,28226.15,1
733,France,Male,36,5,0.0,2,1,1,109127.54,0
466,France,Male,29,6,0.0,2,1,1,2797.27,0
717,France,Female,36,2,99472.76,2,1,0,94274.72,1
741,France,Female,44,7,0.0,2,1,1,190534.76,0
513,France,Female,43,9,0.0,2,1,0,152499.8,0
651,France,Male,40,4,0.0,2,1,1,147715.83,0
494,France,Male,30,3,85704.95,1,0,1,27886.06,0
537,France,Male,39,2,0.0,2,1,1,137651.6,0
657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0
759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
660,France,Male,34,8,106486.66,2,0,1,182262.66,0
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0
643,Spain,Male,34,6,0.0,2,1,1,116046.22,0
810,France,Male,32,9,120879.73,2,0,1,78896.59,0
528,France,Male,29,3,102787.42,1,1,0,55972.56,0
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0
667,Germany,Female,42,10,64404.26,2,0,0,26022.37,0
712,Spain,Male,74,5,0.0,2,0,0,151425.82,0
580,France,Female,65,9,106804.26,3,1,0,107890.69,1
661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
743,France,Female,39,8,0.0,1,1,0,94263.44,0
516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
706,Spain,Female,43,1,0.0,2,1,0,31962.77,0
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0
560,Spain,Female,28,1,0.0,2,1,1,120880.72,0
488,France,Female,34,2,0.0,2,1,1,181270.84,0
518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
660,Germany,Male,28,1,118402.25,2,1,0,14288.93,0
716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0
633,France,Male,29,7,0.0,1,1,1,130224.73,0
613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
686,Germany,Female,27,1,115095.88,2,0,0,78622.46,0
706,France,Female,44,4,129605.99,1,0,0,69865.49,0
444,France,Male,43,3,0.0,2,1,1,159131.21,0
590,France,Male,40,8,0.0,2,1,0,62933.03,0
850,France,Female,34,6,101266.51,1,1,0,33501.98,0
522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0
826,France,Female,30,5,0.0,2,0,1,157397.57,0
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1
414,Spain,Male,60,3,0.0,2,1,1,93844.82,0
763,France,Male,40,3,0.0,2,1,0,134281.11,0
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1
850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0
652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0
662,France,Male,44,8,0.0,2,1,1,175314.87,0
725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
574,France,Female,39,5,119013.86,1,1,0,103421.91,0
634,Spain,Male,35,3,0.0,2,1,1,19515.48,0
497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
731,France,Female,40,7,118991.79,1,1,1,156048.64,0
633,France,Female,29,7,169988.35,1,1,0,4272.0,0
675,France,Female,34,10,84944.58,1,0,0,146230.63,0
623,France,Female,37,4,140211.88,1,1,1,93832.33,0
583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0
767,Germany,Female,45,7,132746.2,2,1,0,26628.88,1
603,France,Female,34,9,0.0,2,1,0,167916.35,0
567,France,Female,47,2,0.0,1,0,0,110900.43,1
600,France,Male,34,0,0.0,2,0,1,3756.23,0
536,France,Male,35,8,0.0,2,1,0,64833.28,0
829,France,Female,22,7,150126.44,1,1,0,152107.93,1
825,Spain,Female,32,1,0.0,2,1,1,42935.15,0
691,Spain,Male,35,6,0.0,2,0,1,178038.17,0
670,France,Female,31,9,0.0,1,0,1,76254.83,0
829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0
705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
676,France,Female,40,2,147803.48,1,1,0,95181.06,1
773,Spain,Male,52,2,0.0,2,1,0,57337.79,0
610,France,Male,40,0,0.0,2,1,0,62232.6,0
850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1
534,France,Male,35,2,81951.74,2,1,0,115668.53,0
790,Spain,Female,37,3,0.0,3,0,0,98897.32,0
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0
684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
601,Spain,Male,28,6,0.0,2,1,0,14665.28,0
639,France,Male,22,4,0.0,2,1,0,28188.96,0
652,France,Male,26,3,137998.2,2,0,1,168989.77,0
480,Spain,Male,39,5,121626.9,1,1,1,82438.13,0
719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0
523,France,Male,61,8,66250.71,1,1,1,21859.06,0
628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0
718,Spain,Male,39,6,0.0,2,0,1,63889.1,0
756,France,Male,60,2,0.0,1,1,1,166513.49,1
670,France,Male,33,1,0.0,2,1,1,86413.11,0
634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
559,France,Male,29,1,0.0,2,0,0,155639.76,0
609,France,Male,26,10,126392.18,1,0,1,43651.49,0
787,France,Male,51,0,58137.08,1,0,1,142538.31,0
655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0
675,France,Female,57,8,0.0,2,0,1,95463.29,0
633,France,Male,25,1,0.0,1,1,0,100598.98,0
850,France,Male,40,9,0.0,2,0,1,119232.33,0
692,France,Female,28,8,95059.02,2,1,0,44420.18,0
732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0
678,France,Female,31,1,0.0,2,0,1,130446.65,0
621,France,Male,34,6,0.0,2,1,1,99128.13,0
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
741,France,Male,38,9,0.0,2,1,0,14379.01,0
568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0
632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0
590,France,Male,41,1,89086.31,1,1,0,24499.97,0
730,France,Female,22,9,65763.57,1,1,1,145792.01,0
604,Spain,Male,40,5,155455.43,1,0,1,113581.85,0
668,France,Male,42,8,187534.79,1,1,1,32900.41,1
827,Spain,Female,35,0,0.0,2,0,1,184514.01,0
650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
703,France,Female,32,6,0.0,2,0,0,33606.52,0
758,Spain,Male,40,3,0.0,2,0,0,96097.65,0
620,France,Male,22,0,0.0,1,1,0,32589.45,0
537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
523,France,Male,34,2,161588.89,1,1,1,51358.66,0
757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
662,France,Male,32,9,0.0,2,0,0,65089.38,0
696,France,Male,42,4,0.0,1,0,0,126353.13,1
697,France,Male,36,7,0.0,2,1,1,74760.32,0
652,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
728,Spain,Female,37,4,0.0,1,0,0,4539.38,0
612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
618,France,Male,30,3,133844.22,1,1,1,31406.93,0
652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1
619,France,Female,35,8,132292.63,1,1,0,65682.93,0
676,France,Female,34,1,63095.01,1,1,1,40645.81,0
662,Spain,Female,30,9,0.0,2,0,1,157884.83,0
412,France,Male,29,5,0.0,2,0,0,12510.53,0
555,Spain,Female,24,2,0.0,2,0,1,197866.55,0
705,France,Female,24,7,100169.51,1,1,0,121408.55,0
524,France,Male,52,2,87894.26,1,1,0,173899.42,1
718,Spain,Female,39,2,0.0,1,1,1,52138.49,0
754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0
579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0
599,Spain,Male,42,6,0.0,2,1,0,113868.4,0
685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
691,France,Female,44,6,134066.1,2,1,1,197572.41,0
637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0
539,Spain,Male,28,5,0.0,2,1,0,48382.4,0
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0
563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0
668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0
540,France,Male,41,3,0.0,2,1,0,121098.65,0
696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0
796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0
630,Spain,Female,31,1,0.0,2,1,1,169802.73,0
585,Spain,Female,44,4,0.0,2,0,1,101728.46,0
782,France,Male,34,9,0.0,1,1,0,183021.06,1
564,France,Female,28,1,0.0,1,1,1,162428.05,0
532,Spain,Female,37,5,0.0,2,0,1,6761.84,0
573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0
622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1
686,France,Male,35,4,0.0,1,1,0,8816.37,0
774,France,Male,60,5,85891.55,1,1,0,74135.48,1
633,France,Male,59,5,0.0,1,1,1,137273.97,0
700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
655,France,Female,47,10,0.0,2,1,0,167778.62,0
570,France,Male,39,10,129674.89,2,1,0,80552.36,0
636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0
647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0
510,France,Male,63,8,0.0,2,1,1,115291.86,0
850,France,Male,33,0,124781.67,1,0,1,33700.52,0
562,France,Male,29,9,0.0,1,1,1,25858.68,0
649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
411,France,Female,54,9,0.0,1,0,1,76621.49,0
479,France,Male,47,1,0.0,1,1,0,95270.83,0
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
586,France,Male,29,3,0.0,2,1,1,142238.54,0
608,France,Female,33,4,0.0,1,1,0,79304.38,1
546,France,Male,34,4,165363.31,2,1,1,25744.13,1
592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
751,France,Female,48,9,0.0,1,1,0,137508.42,1
526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0
529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0
445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0
580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0
681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0
656,France,Male,46,9,143267.14,2,0,0,193099.43,0
538,Spain,Male,43,5,0.0,2,1,0,126933.73,0
484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
644,France,Male,33,9,141234.98,1,1,0,95673.05,0
710,France,Female,37,5,0.0,2,1,0,115403.31,0
725,France,Male,66,4,86459.8,1,1,1,141476.56,0
549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0
687,France,Female,34,9,125474.44,1,1,0,198929.84,0
544,France,Male,64,9,113829.45,1,1,1,124341.49,0
579,France,Male,28,4,0.0,2,1,1,176925.69,0
676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
704,France,Male,44,3,0.0,2,0,1,152884.85,0
764,France,Male,24,7,98148.61,1,1,0,26843.76,0
703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
647,Spain,Female,29,2,0.0,2,1,0,179032.68,0
436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
660,France,Female,31,6,172325.67,1,0,1,45438.38,0
750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1
748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0
850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0
776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0
540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
502,France,Female,42,8,159660.8,3,1,0,113931.57,1
691,France,Male,30,9,0.0,1,1,0,49594.02,0
629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
715,France,Male,35,2,141005.47,1,1,1,60407.93,0
570,France,Female,18,4,82767.42,1,1,0,71811.9,0
725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
588,France,Male,38,1,124271.26,1,1,0,75969.19,0
587,France,Female,36,1,134997.49,2,1,0,44688.08,0
610,France,Female,45,1,0.0,2,1,1,199657.46,0
581,France,Male,30,1,0.0,2,1,0,199464.08,0
613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
738,France,Male,18,4,0.0,2,1,1,47799.15,0
833,France,Male,37,8,151226.18,2,1,1,136129.49,0
588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0
850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
544,France,Male,40,8,0.0,2,1,0,61581.2,0
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0
777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0
752,France,Male,49,2,78653.84,1,1,0,7698.6,0
695,Spain,Female,34,9,0.0,2,1,1,67502.12,0
606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0
625,France,Male,39,5,0.0,1,1,0,99800.87,0
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
487,France,Female,34,2,96019.5,1,0,0,9085.0,0
577,Spain,Male,43,3,0.0,2,1,1,135008.92,0
778,France,Female,65,7,0.0,1,1,1,77867.23,0
680,France,Female,25,4,123816.5,1,1,1,90162.35,0
684,France,Female,43,7,0.0,2,1,0,131093.99,0
651,Spain,Male,45,4,0.0,2,0,0,193009.21,0
676,France,Male,33,6,171490.78,1,0,0,79099.64,0
639,France,Female,50,6,115335.32,2,1,1,53130.41,0
823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1
510,France,Female,45,10,103821.47,2,0,1,77878.62,0
560,France,Female,30,0,108883.29,1,1,0,27914.95,0
593,France,Female,29,2,152265.43,1,1,0,34004.44,0
578,France,Male,32,4,0.0,2,1,1,141822.8,0
725,France,Male,35,7,75915.75,1,1,0,150507.43,0
741,France,Male,37,9,105261.76,2,1,1,149503.54,0
580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
555,Spain,Male,21,1,0.0,2,0,0,103901.35,0
493,Spain,Male,32,8,46161.18,1,1,1,79577.4,0
801,France,Male,38,5,0.0,2,1,0,66256.27,0
634,France,Male,34,3,145030.92,1,1,1,41820.65,0
660,France,Male,35,7,0.0,2,1,0,13218.6,0
737,France,Male,54,9,0.0,1,1,0,83470.4,1
536,France,Female,22,5,89492.62,1,0,0,42934.43,0
510,France,Male,32,9,103324.78,1,1,1,46127.7,0
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0
817,France,Male,34,5,129278.43,1,0,0,165562.84,0
632,France,Male,32,6,111589.33,1,1,1,170382.99,0
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0
752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0
730,France,Female,35,0,155470.55,1,1,1,53718.28,0
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1
579,France,Female,33,1,65667.79,2,0,0,164608.98,0
840,France,Female,43,7,0.0,2,1,0,90908.95,0
777,France,Female,53,10,0.0,2,1,0,189992.97,0
616,France,Male,29,9,0.0,1,1,1,166984.44,0
728,France,Female,59,4,0.0,1,1,1,163365.85,1
746,France,Female,21,8,166883.07,2,0,1,194563.65,0
692,France,Male,40,6,163505.16,1,0,0,90424.09,0
674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
709,France,Male,38,5,0.0,2,1,1,81452.29,0
716,France,Male,38,4,0.0,2,1,0,189678.7,0
668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0
539,Spain,Female,37,1,130922.81,2,0,0,2186.83,0
586,France,Male,27,5,130231.8,2,1,1,192427.16,0
594,France,Male,37,2,0.0,2,0,1,95864.5,0
631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0
642,France,Male,38,3,0.0,2,0,0,171463.83,0
837,France,Female,38,2,0.0,2,1,1,46395.21,0
738,France,Male,39,5,0.0,2,1,1,114388.98,0
849,France,Female,41,6,0.0,2,1,1,169203.51,1
820,France,Female,29,3,82344.84,1,0,1,115985.38,0
587,Spain,Male,45,6,0.0,1,0,0,158684.81,0
655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1
535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
637,France,Male,32,3,0.0,2,1,1,197827.06,0
557,France,Female,32,6,184686.41,2,1,0,14956.44,0
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0
675,Spain,Male,66,5,115654.47,2,1,1,131970.86,0
698,France,Male,36,2,82275.35,2,1,1,93249.26,0
568,France,Female,38,3,132951.92,1,0,1,124486.28,0
