CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
789,France,Male,27,6,0.0,2,1,0,103603.65,0
651,France,Female,39,6,0.0,1,1,0,24176.44,0
641,France,Female,37,2,0.0,2,1,0,3939.87,0
555,Spain,Male,32,4,0.0,2,1,1,54405.79,0
677,France,Female,72,8,0.0,2,1,1,153604.44,0
778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0
749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
604,France,Female,32,7,127849.38,1,1,0,15798.7,0
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
527,Spain,Female,46,10,131414.76,1,1,0,54947.51,0
699,France,Male,44,8,158697.61,1,1,0,107181.22,0
755,France,Female,29,4,148654.84,2,1,1,28805.09,0
739,France,Female,37,8,0.0,2,1,0,191557.1,1
624,France,Male,26,9,74681.9,2,0,0,31231.35,0
601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
611,France,Female,40,8,100812.33,2,1,0,147358.27,0
785,France,Female,36,4,135438.4,1,0,0,190627.01,0
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
549,France,Male,37,2,112541.54,2,0,0,47432.43,0
718,Spain,Male,40,9,0.0,2,0,0,121537.91,0
646,France,Female,30,5,0.0,2,1,0,13935.32,0
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0
635,Spain,Female,41,10,0.0,2,1,1,61994.2,0
634,Spain,Female,35,10,0.0,1,1,0,82634.41,0
588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0
525,France,Male,35,7,165358.77,1,0,1,94738.54,0
579,Spain,Female,31,9,0.0,2,1,0,112395.98,0
707,France,Female,49,10,0.0,1,1,0,82967.97,1
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0
649,France,Female,35,4,108306.44,1,1,1,192486.24,0
844,France,Female,41,10,76319.64,1,1,1,141175.18,1
617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
422,France,Male,41,6,153238.88,1,1,0,11663.09,0
676,France,Male,40,8,114005.78,1,1,1,67998.45,0
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0
662,France,Female,37,5,0.0,2,1,0,151871.84,0
726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
632,France,Male,43,2,100013.51,1,1,0,24275.32,0
564,France,Male,26,7,84006.88,2,0,0,183490.99,0
554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
741,Spain,Male,53,3,0.0,2,1,1,38913.68,0
850,France,Male,35,3,162442.35,1,1,0,183566.78,0
850,France,Female,62,1,124678.35,1,1,0,70916.0,1
632,France,Female,49,5,167962.7,1,0,0,140201.21,0
621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
739,Germany,Female,25,5,113113.12,1,1,0,129181.27,0
785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
842,France,Male,44,3,141252.18,4,0,1,128521.16,1
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
542,Germany,Female,35,9,127543.11,2,1,0,468.94,1
850,France,Male,35,9,102050.47,1,1,1,3769.71,0
529,France,Female,31,5,0.0,2,1,0,26817.23,0
849,France,Female,41,9,115465.28,1,1,0,103174.5,0
752,France,Female,41,8,0.0,2,1,0,139844.04,1
760,Spain,Female,32,2,0.0,1,1,1,114565.35,0
729,Spain,Female,42,7,0.0,2,1,0,58268.2,1
764,Spain,Male,29,5,0.0,2,1,0,65868.28,0
624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
765,Germany,Male,43,4,148962.76,1,0,1,173878.87,1
774,France,Female,28,1,71264.02,2,0,1,68759.57,0
669,France,Male,23,1,0.0,2,0,0,66088.83,0
535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
660,France,Male,63,8,137841.53,1,1,1,42790.29,0
742,France,Male,27,0,0.0,2,0,1,131534.96,0
712,Spain,Female,30,6,0.0,2,1,0,152417.97,0
820,France,Female,49,1,0.0,2,1,1,119087.25,0
549,France,Female,38,8,107283.4,1,0,0,157442.75,0
684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0
556,France,Female,52,9,0.0,1,1,0,175149.2,1
717,France,Male,50,9,90305.76,1,1,1,124626.57,0
646,France,Female,46,4,0.0,3,1,0,93251.42,1
559,France,Male,28,3,141099.43,1,1,1,15607.27,0
661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
701,Spain,Male,59,7,0.0,2,0,1,27597.59,0
789,Spain,Female,40,4,0.0,2,1,0,137402.27,0
651,France,Male,53,7,0.0,2,1,1,130132.41,0
602,France,Female,72,3,0.0,2,1,1,171260.66,0
667,France,Male,28,6,165798.1,1,1,0,147090.9,0
686,France,Female,35,8,105419.73,1,1,0,35356.46,0
653,France,Female,46,5,0.0,2,1,0,49707.85,0
650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0
604,Spain,Male,23,9,124577.33,1,1,1,7267.25,0
643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0
784,Spain,Male,33,10,0.0,2,1,0,162022.47,0
850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0
489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0
618,France,Female,31,4,0.0,2,1,0,29176.04,0
636,Spain,Male,36,1,0.0,3,1,1,74048.1,1
479,France,Male,34,5,117593.48,2,0,0,113308.29,0
692,France,Female,36,3,0.0,2,1,1,8282.22,0
564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0
592,Spain,Male,41,0,0.0,2,1,0,65906.07,0
743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1
755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
568,France,Female,44,7,0.0,2,0,0,62370.67,1
726,France,Male,37,2,132057.92,2,1,0,34743.98,0
737,France,Male,36,9,0.0,1,0,1,188670.9,1
493,France,Female,46,4,0.0,2,1,0,1907.66,0
741,Spain,Male,50,1,78737.61,1,1,1,13018.96,0
550,France,Female,40,8,150490.32,1,0,0,166468.21,1
627,Spain,Female,30,6,0.0,1,1,1,113408.47,0
755,France,Female,38,1,0.0,2,1,0,20734.81,0
516,France,Female,47,6,109387.33,1,0,0,121365.45,0
800,France,Female,40,3,75893.11,2,1,0,132562.23,0
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
600,France,Female,37,4,0.0,3,1,0,7312.25,1
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
745,France,Male,36,8,67226.37,1,1,0,130789.6,0
657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0
815,France,Male,37,1,166115.42,1,1,0,67208.3,0
515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0
652,France,Female,37,4,0.0,2,1,0,143393.24,0
640,France,Male,55,10,132436.34,1,1,0,978.66,0
657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
768,France,Female,40,8,0.0,2,0,1,69080.46,0
557,Spain,Male,42,4,0.0,2,0,1,86642.38,0
753,France,Female,50,4,0.0,2,1,1,861.4,0
850,France,Female,35,5,0.0,1,1,1,80992.8,0
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
683,France,Female,29,0,157829.12,1,0,0,129891.66,0
481,France,Male,40,3,0.0,1,1,1,32319.93,0
418,France,Female,39,2,0.0,2,0,0,9041.71,0
547,France,Male,30,6,0.0,2,1,1,18471.86,0
672,France,Male,34,9,0.0,2,1,0,161800.77,0
437,France,Female,43,6,0.0,1,1,0,148330.97,1
564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
811,France,Male,40,1,101514.89,1,1,1,121765.0,0
659,France,Male,32,9,95377.13,1,0,1,187551.24,0
658,France,Male,20,7,0.0,2,0,0,187638.34,0
641,Spain,Male,25,10,0.0,2,1,1,180808.39,0
435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
781,France,Female,38,3,128345.69,2,1,0,63218.85,0
625,France,Female,28,3,0.0,1,0,0,183646.41,0
694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
802,France,Female,39,7,120145.96,2,0,1,59497.01,1
691,France,Female,29,9,0.0,2,0,0,199635.93,0
581,Spain,Male,49,10,0.0,2,0,0,41623.59,0
595,France,Male,52,9,0.0,1,1,1,106340.66,1
683,France,Male,43,8,0.0,1,1,0,96754.8,0
722,France,Male,20,6,0.0,2,1,0,195486.28,0
633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
581,France,Female,24,3,95508.2,1,1,1,45755.0,0
748,France,Male,32,5,154737.88,2,1,1,172638.13,0
613,France,Male,40,4,0.0,1,0,0,151325.24,0
799,France,Female,52,4,161209.66,1,1,1,89081.41,0
512,France,Male,51,6,144953.31,1,1,1,165035.17,0
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0
702,France,Male,26,2,71281.29,1,1,1,108747.12,1
428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
595,France,Female,39,9,136422.41,1,1,1,151757.81,0
585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
637,France,Male,33,0,132255.99,2,0,1,74588.41,0
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1
587,France,Male,36,1,0.0,2,0,1,17135.6,0
667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0
537,France,Male,26,7,106397.75,1,0,0,103563.23,0
693,France,Female,38,3,0.0,2,0,0,78133.48,1
508,France,Male,44,3,115451.05,2,0,0,67234.33,0
711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0
609,France,Male,53,7,0.0,2,0,1,52332.85,0
537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0
525,Spain,Female,60,7,0.0,2,0,1,168034.9,0
623,France,Male,43,1,0.0,2,1,1,146379.3,0
757,France,Female,49,2,0.0,2,0,0,164482.92,0
542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0
714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0
675,France,Female,38,6,68065.8,1,0,0,138777.0,1
415,France,Male,46,9,134950.19,3,0,0,178587.36,1
419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0
493,France,Female,37,8,142987.46,2,1,0,158840.99,0
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0
635,Germany,Female,48,4,81556.89,2,1,0,191914.37,0
564,France,Female,53,2,45472.28,1,1,1,41055.71,1
576,France,Female,50,8,0.0,2,1,1,57802.62,0
544,France,Male,38,8,0.0,1,1,1,98208.62,0
677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0
416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0
629,Spain,Male,34,6,0.0,2,1,0,190347.72,0
767,France,Male,36,3,139180.2,1,0,0,123880.19,0
662,France,Male,26,0,0.0,2,0,1,72929.96,0
599,France,Male,30,9,105443.68,1,1,1,121124.53,0
708,France,Female,47,0,126589.12,2,0,1,132730.07,1
445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
715,France,Male,40,7,0.0,1,1,1,141359.11,0
682,Spain,Female,58,4,0.0,1,1,0,176036.01,0
658,Spain,Male,21,7,0.0,2,0,1,154279.87,0
692,Spain,Male,46,2,0.0,2,1,1,105983.09,0
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
662,France,Male,64,0,98848.19,1,0,1,42730.12,0
716,France,Male,39,1,70657.61,2,1,1,76476.05,0
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0
684,France,Female,48,3,73309.38,1,0,0,21228.34,1
589,France,Male,46,9,0.0,2,1,0,170676.67,0
681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0
667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1
850,France,Male,61,1,0.0,1,1,0,53067.83,1
729,France,Female,38,7,0.0,2,0,0,45779.9,0
670,France,Female,54,2,95507.12,1,1,1,63213.31,0
651,France,Male,34,3,0.0,2,1,1,105599.65,0
694,France,Male,42,3,156864.2,2,0,0,88890.75,0
512,France,Female,30,6,0.0,2,1,0,88827.31,0
705,France,Female,55,8,0.0,2,1,1,14392.68,0
653,France,Female,40,0,0.0,2,1,0,35795.85,0
542,France,Female,31,3,0.0,2,1,1,115217.59,0
766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
578,France,Male,59,10,185966.64,1,0,0,9445.42,1
584,Spain,Female,37,8,0.0,2,0,1,100835.19,0
630,France,Female,40,0,118633.08,1,0,1,60032.46,1
507,France,Female,35,2,0.0,2,1,0,97633.93,0
767,France,Female,42,2,133616.39,1,1,0,28615.8,0
850,France,Male,30,10,153972.89,2,1,0,62811.03,0
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0
635,Spain,Male,29,2,0.0,2,0,0,117173.8,0
762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0
600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0
512,Germany,Male,42,9,93955.83,2,1,0,14828.54,0
620,France,Male,32,6,0.0,2,1,0,56139.09,0
677,Spain,Male,18,8,134796.87,2,1,1,114858.9,0
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
582,France,Female,29,0,0.0,1,1,1,84012.81,0
670,France,Female,40,3,47364.45,1,1,1,148579.43,1
638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0
408,France,Female,84,8,87873.39,1,0,0,188484.52,1
564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
673,Spain,Female,37,0,0.0,2,0,0,82351.06,0
484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
632,France,Female,40,9,139625.34,1,1,0,93702.96,1
718,France,Female,43,0,93143.39,1,1,0,167554.86,0
703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
712,Spain,Female,48,8,0.0,2,1,0,183235.33,0
829,Spain,Male,50,7,0.0,2,0,1,178458.86,0
512,France,Female,37,1,0.0,2,0,1,156105.03,0
503,Spain,Female,36,9,0.0,2,1,1,16274.67,0
544,France,Female,33,6,0.0,2,1,1,124113.04,0
668,France,Female,37,7,128645.67,1,1,0,92149.64,0
656,France,Female,45,7,145933.27,1,1,1,199392.14,0
571,France,Female,53,2,0.0,2,1,0,28045.77,0
703,France,Male,50,8,160139.59,2,1,1,79314.1,0
667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0
689,Spain,Female,28,3,0.0,2,1,1,192449.02,0
753,Germany,Female,46,3,111512.75,3,1,0,159576.75,1
643,Spain,Female,32,2,0.0,1,0,0,131301.74,0
775,France,Female,66,9,0.0,2,1,1,67622.34,0
850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
587,France,Female,36,1,70784.27,1,1,0,30579.82,0
543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0
616,France,Male,46,2,0.0,2,1,0,137136.46,0
704,France,Male,32,7,127785.17,4,0,0,184464.7,1
707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1
752,France,Female,36,7,0.0,2,1,0,184866.86,0
715,France,Male,45,4,0.0,2,1,1,55043.93,0
742,Germany,Male,35,5,136857.0,1,0,0,84509.57,0
664,France,Male,32,10,107209.73,1,1,1,112340.2,0
572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1
693,France,Male,38,7,198338.77,2,1,1,14278.18,0
542,France,Male,29,9,0.0,1,1,0,8342.35,0
444,France,Female,45,4,0.0,2,1,0,161653.5,1
718,France,Female,31,1,152663.77,1,0,1,17128.64,0
587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0
548,France,Female,41,4,82596.8,1,0,1,55672.09,0
646,France,Female,51,4,101629.3,1,0,0,130541.1,0
809,France,Male,43,2,0.0,2,1,1,132908.07,0
610,France,Female,27,4,87262.4,2,1,0,182720.07,0
799,Spain,Male,35,7,0.0,2,0,1,140780.8,0
562,Spain,Female,35,0,0.0,2,1,0,119899.52,0
719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0
678,France,Female,46,1,0.0,2,0,0,82106.19,0
757,France,Female,44,4,123322.15,1,1,0,137136.29,0
679,Spain,Female,40,7,0.0,2,1,1,163757.29,0
771,Spain,Male,18,1,0.0,2,0,0,41542.95,0
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0
546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
684,Spain,Male,24,8,143582.89,1,1,1,22527.27,0
741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0
529,France,Male,46,8,0.0,1,0,0,126511.94,1
614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1
734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0
606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
516,France,Male,51,8,120124.35,2,0,1,168773.54,0
741,France,Female,64,2,69311.16,1,1,1,59237.72,0
664,France,Male,57,6,0.0,2,1,1,15304.08,0
691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0
762,France,Male,35,9,0.0,2,1,1,43075.7,0
773,France,Male,64,2,145578.28,1,0,1,186172.85,0
841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0
747,France,Male,49,6,202904.64,1,1,1,17298.72,1
700,Spain,Male,44,9,0.0,2,1,0,142287.65,0
497,Spain,Male,24,3,0.0,2,1,0,76390.01,0
661,France,Male,35,5,0.0,1,1,0,155394.52,0
786,France,Male,32,2,120452.4,2,0,0,79602.86,0
809,Spain,Male,80,8,0.0,2,0,1,34164.05,0
641,France,Male,37,6,0.0,2,1,0,45309.24,0
665,Spain,Male,41,8,0.0,2,1,0,132152.32,0
623,France,Female,28,4,0.0,2,1,0,41227.67,0
699,France,Male,40,7,0.0,1,0,1,152876.13,1
663,Spain,Male,27,8,0.0,1,1,1,188007.99,0
794,France,Male,30,8,0.0,2,1,1,24113.91,0
649,Spain,Male,36,8,0.0,2,1,0,161668.15,0
699,France,Male,37,10,0.0,2,0,0,83263.04,0
711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
672,France,Male,37,5,153195.59,1,1,1,162763.01,0
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1
681,France,Male,32,3,148884.47,2,1,1,90967.37,0
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1
664,France,Male,55,8,0.0,2,1,1,139161.64,0
508,France,Female,60,7,143262.04,1,1,1,129562.74,0
732,France,Male,36,7,126195.81,1,1,1,133172.48,0
727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
616,France,Male,40,9,0.0,2,0,0,93717.55,0
778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1
850,France,Female,35,2,128548.49,4,1,0,75478.95,1
458,France,Female,39,9,0.0,2,1,0,116343.09,0
569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0
663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
664,France,Female,31,7,104158.84,1,1,0,134169.85,0
707,France,Male,29,4,0.0,2,1,0,139953.94,0
520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
534,France,Female,55,8,116973.26,3,1,0,122066.5,1
759,France,Male,41,9,0.0,2,0,1,190294.12,0
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
473,France,Female,33,5,125827.43,1,0,1,145698.73,0
728,France,Female,34,6,90425.15,2,1,1,11597.69,0
627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
701,France,Male,37,8,130091.5,1,1,1,120031.29,0
705,France,Male,92,1,126076.24,2,1,1,34436.83,0
602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
695,France,Female,36,2,0.0,2,0,1,167749.54,0
835,France,Male,25,7,0.0,2,1,1,83449.65,0
632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
749,Spain,Male,36,7,0.0,2,0,0,80134.65,0
547,France,Female,48,1,179380.74,2,0,1,69263.1,0
659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
821,France,Male,28,2,0.0,2,1,0,46072.52,0
608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0
687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
686,Spain,Female,35,4,0.0,2,1,1,159676.55,0
529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
760,Spain,Female,41,6,0.0,2,0,0,101491.23,0
713,France,Female,39,10,0.0,2,1,1,126263.97,0
646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0
599,France,Male,50,3,121159.65,1,0,0,4033.39,1
710,France,Female,33,2,0.0,2,1,0,72945.32,0
598,France,Female,34,4,0.0,2,0,0,60894.26,0
560,France,Male,24,1,116084.32,1,1,0,89734.7,0
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0
649,France,Male,37,9,87374.88,2,1,1,247.36,0
667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
578,Germany,Male,34,8,147487.23,2,1,0,66680.77,0
720,Spain,Male,34,3,0.0,2,1,1,77047.78,0
607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
511,France,Female,31,5,137411.29,1,0,1,161854.98,0
850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0
821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0
649,France,Male,39,3,113096.41,1,1,1,60335.24,0
690,France,Male,54,5,0.0,1,1,0,12847.61,1
658,France,Male,39,7,0.0,2,1,0,48378.4,0
687,Spain,Male,31,3,0.0,2,0,0,48228.1,0
507,France,Male,33,7,0.0,2,1,1,85411.01,0
597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
589,France,Female,46,10,107238.85,2,1,0,37024.28,0
423,France,Female,36,5,97665.61,1,1,0,118372.55,1
695,France,Male,49,9,159458.53,1,1,0,135841.35,0
571,France,Female,33,1,0.0,2,1,0,102750.7,0
805,Spain,Male,37,5,0.0,2,1,0,21928.81,0
569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0
688,France,Female,54,9,0.0,1,1,0,191212.63,1
782,France,Female,35,4,0.0,1,1,1,119565.34,0
623,France,Male,28,7,0.0,1,0,0,129526.57,0
629,France,Female,37,10,99546.25,3,0,1,25136.95,1
562,France,Male,42,2,100238.35,1,0,0,86797.41,0
632,France,Male,42,4,126115.6,1,1,0,100998.5,0
533,France,Male,36,7,85311.7,1,0,1,156731.91,0
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
620,France,Male,41,3,0.0,2,1,1,137309.06,0
717,France,Male,42,5,0.0,2,1,0,172665.21,0
675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1
791,France,Female,33,3,0.0,1,1,1,144413.92,1
635,France,Female,58,1,0.0,1,1,1,58907.08,1
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1
707,France,Female,44,6,0.0,2,1,1,192542.17,0
520,Spain,Female,42,6,0.0,2,1,1,34410.55,0
785,France,Female,47,9,122031.55,1,1,1,33823.5,1
781,Spain,Male,33,3,0.0,2,1,1,42556.33,0
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0
